,species,family,VegMaxHeight,leafN,WDensity,leafP,LDMC,SeedDryMass,SLA,LA
35011,Ilex_dugesii,Aquifoliaceae,6.884937465,13.25256674,0.614610535,1.059253725,0.358261385,10.06468066,9.202376548,918.1211669
35012,Ilex_opaca,Aquifoliaceae,23.43689099,15.25554601,0.66882695,0.812798051,0.344710437,17.69713478,9.748296273,3038.742364
35013,Ilex_rubra,Aquifoliaceae,7.277798045,13.8292937,0.604644351,1.068562675,0.351965423,9.042739083,9.508237037,979.0390174
35014,Ilex_argentina,Aquifoliaceae,9.30464911,16.06571284,0.56389728,1.173815932,0.332659553,9.065671957,11.012857,1120.985513
35015,Ilex_vomitoria,Aquifoliaceae,6.67574901,13.90013166,0.577256992,1.990020473,0.347765554,14.40555013,13.52168527,316.2177906
35016,Ilex_decidua,Aquifoliaceae,10.86175494,18.69082728,0.476779563,2.733402024,0.306975173,9.341735303,18.64611206,266.3187165
35017,Ilex_longipes,Aquifoliaceae,7.629568912,14.02490732,0.602282161,1.058278566,0.350590384,9.259765746,9.558725719,1033.475059
35018,Ilex_nothofagifolia,Aquifoliaceae,7.561361471,14.33177561,0.603809581,1.034665576,0.347456147,9.291803138,9.678320505,1162.251191
35019,Ilex_hookeri,Aquifoliaceae,7.634841052,14.20038111,0.609817664,0.999309463,0.349059932,9.330394358,9.464550656,1236.516739
35020,Ilex_intricata,Aquifoliaceae,7.700164444,13.59565076,0.605201506,1.045442136,0.354486744,8.687603668,9.223590217,965.3837851
35021,Ilex_macropoda,Aquifoliaceae,8.002026771,27.56820086,0.497807668,1.772426379,0.275272482,37.21567,22.08214288,2282.539197
35022,Ilex_kusanoi,Aquifoliaceae,8.003869518,14.70957077,0.587624643,1.114294534,0.344032919,9.390743969,10.12511583,1030.148893
35023,Ilex_macrocarpa,Aquifoliaceae,8.377221526,14.38798578,0.59813608,1.028963572,0.347216216,8.713647759,9.57634977,1153.453258
35024,Ilex_mitis,Aquifoliaceae,28.17734049,17.63674256,0.518133895,1.010414045,0.316455266,2.416738525,10.15404176,1495.960847
35025,Ilex_hayatana,Aquifoliaceae,7.894052311,14.52446017,0.59689783,1.058278566,0.34554133,8.976354589,9.824263448,1127.457033
35026,Ilex_pubilimba,Aquifoliaceae,7.580537491,14.34498175,0.606876052,1.022586371,0.347936508,10.01151956,9.649393118,1211.155763
35027,Ilex_tutcheri,Aquifoliaceae,7.144963261,14.48104823,0.597860691,1.096478196,0.345461775,9.345445303,10.03228821,1052.204125
35028,Ilex_memecylifolia,Aquifoliaceae,6.184434582,10.55092726,0.627897812,0.951801884,0.376606677,1.626652124,6.986824302,521.6528959
35029,Ilex_wilsonii,Aquifoliaceae,8.192189693,13.64583137,0.607435263,0.998159627,0.353997341,8.214856851,9.030254703,1070.286383
35030,Ilex_goshiensis,Aquifoliaceae,7.705485366,14.26921232,0.604783592,1.034189204,0.348497767,9.801668269,9.636071193,1154.25031
35031,Ilex_lohfauensis,Aquifoliaceae,7.251034976,14.03136752,0.603809581,1.063653075,0.349864598,9.030254703,9.613908845,1031.335578
35032,Ilex_excelsa,Aquifoliaceae,7.591017629,13.90592875,0.601035328,1.069301067,0.350913438,8.99083443,9.530155787,989.4640051
35033,Ilex_polyneura,Aquifoliaceae,7.187866461,13.94761658,0.603253708,1.065859597,0.350186984,8.562488476,9.554324776,1002.305238
35034,Ilex_micrococca,Aquifoliaceae,10.23764345,15.8416349,0.632703155,0.732487133,0.337520379,9.499483659,9.015711376,3333.496473
35035,Ilex_chapaensis,Aquifoliaceae,7.212735394,13.47721014,0.608975751,1.052446432,0.355385742,9.147449067,9.246981739,947.5453398
35036,Ilex_rotunda,Aquifoliaceae,10.45682885,15.7761127,0.67111972,0.579695595,0.339703483,9.96322642,8.226213939,5851.941824
35037,Ilex_fragilis,Aquifoliaceae,7.664785402,14.42779623,0.600620291,1.057791322,0.346976451,9.678320505,9.801668269,1118.66487
35038,Ilex_laevigata,Aquifoliaceae,7.950601751,14.34167907,0.604783592,1.015780801,0.347936508,9.580760857,9.574144988,1206.979795
35039,Ilex_verticillata,Aquifoliaceae,6.392930749,19.16250649,0.597903454,1.144454131,0.311939035,15.53302433,13.76829393,2662.000684
35040,Ilex_ambigua,Aquifoliaceae,8.126433766,14.62850687,0.594292159,1.06708742,0.345064276,9.523574862,9.896918639,1125.900469
35041,Ilex_liebmannii,Aquifoliaceae,8.020473348,13.85479168,0.60089695,1.058034916,0.352695566,9.421064996,9.412391869,987.8704622
35042,Ilex_hirsuta,Aquifoliaceae,7.281150367,13.50516828,0.607295412,1.051719679,0.354650029,8.44500673,9.234215383,943.4089673
35043,Ilex_theizans,Aquifoliaceae,8.128305162,13.80702146,0.593335044,1.098246935,0.352452017,8.637737465,9.475453398,877.8089408
35044,Ilex_microdonta,Aquifoliaceae,7.552661141,13.21904253,0.609536897,1.037528416,0.358013992,8.715654381,8.98669495,910.7517198
35045,Ilex_guianensis,Aquifoliaceae,7.930489601,14.12537545,0.599100939,1.056574196,0.34954251,8.961898069,9.556524994,1042.077455
35046,Ilex_quercetorum,Aquifoliaceae,8.252774908,14.23311636,0.599929199,1.037050726,0.349059932,9.377779134,9.523574862,1109.430242
35047,Ilex_teratopis,Aquifoliaceae,7.294575103,14.14164725,0.606596639,1.036811964,0.348899221,8.976354589,9.585173977,1115.32131
35048,Ilex_integerrima,Aquifoliaceae,7.778574221,13.66469681,0.603809581,1.057547785,0.3541604,9.423234526,9.313222957,957.855506
35049,Ilex_retusa,Aquifoliaceae,7.717915156,14.13839139,0.593061866,1.108664139,0.348979567,8.904304436,9.765624025,935.4056741
35050,Ilex_brevicuspis,Aquifoliaceae,8.361804318,15.81612177,0.572400494,1.169499391,0.334580018,9.887807436,10.97488555,1114.294534
35051,Ilex_pseudobuxus,Aquifoliaceae,7.038822279,13.93156803,0.606177762,1.074731554,0.351317675,10.01151956,9.638290236,1003.690931
35052,Ilex_brasiliensis,Aquifoliaceae,8.398466612,14.07343138,0.604644351,0.994031163,0.350186984,8.685603503,9.264031007,1179.505581
35053,Ilex_arimensis,Aquifoliaceae,8.148918982,13.98942937,0.603392628,1.022115561,0.350913438,8.904304436,9.341142557,1091.440336
35054,Ilex_tsoi,Aquifoliaceae,8.627798625,13.83094324,0.617518641,0.932830951,0.353752931,9.615664628,8.914561799,1326.635698
35055,Ilex_taubertiana,Aquifoliaceae,7.830689431,14.43111874,0.59689783,1.051719679,0.345780104,8.243279017,9.729712329,1113.7815
35056,Ilex_elmerrilliana,Aquifoliaceae,8.695608933,14.49439191,0.599238903,1.014378417,0.347456147,9.565330934,9.56092695,1217.586993
35057,Ilex_sideroxyloides,Aquifoliaceae,6.726668104,10.45622436,0.68462168,0.784693921,0.392061663,7.653523563,6.622621649,959.0780295
35058,Ilex_krugiana,Aquifoliaceae,9.743163713,14.2823608,0.596211021,0.996322642,0.349945167,9.462371614,9.266164375,1192.065173
35059,Ilex_cuthbertii,Aquifoliaceae,7.375644909,14.54788971,0.594839774,1.099765268,0.344905405,9.099132726,10.04847138,1046.164551
35060,Ilex_cookii,Aquifoliaceae,7.392647527,13.52383925,0.606876052,1.054386896,0.354813389,8.924830978,9.259765746,946.2371614
35061,Ilex_volkensiana,Aquifoliaceae,7.318127977,13.81974406,0.606317356,1.048334794,0.351884389,8.765970403,9.425404556,1017.888013
35062,Ilex_urbaniana,Aquifoliaceae,7.219381629,14.2724983,0.605201506,1.053416217,0.348417532,9.727472238,9.754387404,1122.535282
35063,Ilex_szechwanensis,Aquifoliaceae,8.072350302,13.93156803,0.605340875,1.014612013,0.351560441,8.649679188,9.28111171,1098.752813
35064,Ilex_obcordata,Aquifoliaceae,8.875646566,10.07395485,0.774818533,0.432314697,0.401420918,6.465468498,4.945383779,3379.870029
35065,Ilex_kunthiana,Aquifoliaceae,7.677149538,14.50106836,0.603670565,1.022350939,0.345859732,9.094943386,9.720755058,1234.809608
35066,Ilex_umbellata,Aquifoliaceae,7.866834252,14.26592709,0.59758543,1.068562675,0.348257117,9.460193073,9.729712329,1058.766033
35067,Ilex_dioica,Aquifoliaceae,8.499629594,13.95404117,0.601173737,1.016950935,0.351398578,8.802377706,9.278974901,1091.691679
35068,Ilex_myricoides,Aquifoliaceae,7.242691717,14.11887197,0.595113771,1.119953522,0.348979567,9.291803138,9.869610187,925.9765746
35069,Ilex_tetramera,Aquifoliaceae,8.044517486,13.54565468,0.606456982,1.019529978,0.35505857,8.525110168,9.078205302,1008.323758
35070,Ilex_delavayi,Aquifoliaceae,7.461050852,14.38798578,0.602420858,1.046164551,0.347056354,8.988764452,9.745407418,1139.724804
35071,Ilex_manneiensis,Aquifoliaceae,5.72796031,10.70273158,0.613110684,1.037941844,0.372647415,1.386379463,7.334759709,437.5031827
35072,Ilex_soderstromii,Aquifoliaceae,7.425060557,13.46480288,0.612068459,1.01344457,0.35505857,8.292777249,9.061498022,1015.079367
35073,Ilex_chingiana,Aquifoliaceae,7.987300061,14.12537545,0.601173737,1.040878409,0.349703517,9.198139673,9.514807364,1085.675407
35074,Ilex_nervosa,Aquifoliaceae,7.507580541,14.33507601,0.603253708,1.041837535,0.347376152,9.057326009,9.693932693,1143.141523
35075,Ilex_atrata,Aquifoliaceae,7.90678628,14.08964335,0.602004864,1.052688794,0.350590384,9.965520801,9.565330934,1062.673865
35076,Ilex_neblinensis,Aquifoliaceae,6.98554026,14.19711172,0.602282161,1.076217377,0.347856402,8.572352082,9.781377043,1034.903844
35077,Ilex_boliviana,Aquifoliaceae,7.700164444,14.36150653,0.59648565,1.077705254,0.347376152,9.168536115,9.80844136,1050.509538
35078,Ilex_mandonii,Aquifoliaceae,7.267750338,13.8292937,0.600758605,1.080936047,0.351398578,8.470323553,9.534545597,941.2391869
35079,Ilex_metabaptista,Aquifoliaceae,7.316443109,13.74358396,0.604783592,1.07176606,0.353508613,9.644950431,9.473271845,957.4144988
35080,Ilex_intermedia,Aquifoliaceae,7.615527663,13.98298848,0.603392628,1.050267677,0.350428968,9.042739083,9.51261675,1041.597671
35081,Ilex_vismiifolia,Aquifoliaceae,7.252704781,13.23731794,0.61009856,1.053173687,0.35776677,8.697611401,9.08447847,896.8090867
35082,Ilex_gundlachiana,Aquifoliaceae,8.474225179,14.87647374,0.596073755,1.030148893,0.343716199,9.770122297,9.892361989,1274.38309
35083,Ilex_scopulorum,Aquifoliaceae,8.098414473,14.30539981,0.599514926,1.040638765,0.347856402,9.217220987,9.613908845,1123.828393
35084,Ilex_costaricensis,Aquifoliaceae,28.66817191,16.37392532,0.564431267,0.814898592,0.338031744,10.19770522,8.852211851,2314.120544
35085,Ilex_cerasifolia,Aquifoliaceae,7.413102413,13.63640841,0.613055792,1.014144874,0.3541604,9.017787559,9.181211669,1064.388074
35086,Ilex_laureola,Aquifoliaceae,7.41139568,13.50827832,0.608555231,1.045201441,0.355385742,9.011560443,9.206615375,966.050879
35087,Ilex_quitensis,Aquifoliaceae,8.816576903,14.2823608,0.595662144,1.033951101,0.348417532,8.889963953,9.471090795,1107.643492
35088,Ilex_truxillensis,Aquifoliaceae,7.599762144,14.03136752,0.599376898,1.077457131,0.350025754,9.001191471,9.62498364,993.3447482
35089,Ilex_floribunda,Aquifoliaceae,7.939625173,13.91553795,0.596760405,1.088178147,0.3516414,9.543331283,9.56092695,939.0743969
35090,Ilex_velutina,Aquifoliaceae,7.471365798,14.45106984,0.60311482,1.051719679,0.347056354,10.05773063,9.812959355,1155.579955
35091,Ilex_savannarum,Aquifoliaceae,7.870457897,14.21346616,0.599376898,1.048093433,0.348176937,8.53100114,9.589589129,1079.940927
35092,Ilex_dasyphylla,Aquifoliaceae,8.072350302,14.74687503,0.598411595,1.042797545,0.344825997,10.21880237,9.915166238,1230.552083
35093,Ilex_uniflora,Aquifoliaceae,7.654203421,13.98298848,0.601312179,1.054629706,0.350509667,8.635748782,9.499483659,1017.888013
35094,Ilex_nuculicava,Aquifoliaceae,7.698391619,14.71634634,0.59758543,1.053416217,0.343874522,8.889963953,9.956346443,1192.065173
35095,Ilex_spruceana,Aquifoliaceae,7.110497695,13.73725627,0.608975751,1.040878409,0.352370871,8.51530092,9.373461501,1024.943676
35096,Ilex_kengii,Aquifoliaceae,7.925013305,14.25607594,0.595936519,1.06071815,0.347296175,8.085371885,9.647171519,1050.993427
35097,Ilex_magnifructa,Aquifoliaceae,7.981784535,13.89952631,0.59689783,1.080936047,0.351722377,9.193904748,9.488553267,940.3726727
35098,Ilex_tsangii,Aquifoliaceae,7.443890911,14.50440774,0.602420858,1.057791322,0.346258147,10.07859514,9.887807436,1153.453258
35099,Ilex_ficifolia,Aquifoliaceae,7.360375991,13.53941811,0.610379586,1.037289544,0.355385742,9.399397148,9.221466651,990.375755
35100,Ilex_grandis,Aquifoliaceae,7.242691717,14.69602899,0.605062169,1.036096007,0.344429229,9.618337233,9.951762432,1263.281104
35101,Ilex_martiniana,Aquifoliaceae,8.281328264,15.10427903,0.579295293,1.152656756,0.340957305,9.974703613,10.47852129,1021.409752
35102,Ilex_sessiliflora,Aquifoliaceae,7.915894546,14.23967247,0.599100939,1.059985685,0.348658293,9.349750031,9.671637267,1068.316657
35103,Ilex_abscondita,Aquifoliaceae,7.430191379,13.85479168,0.606596639,1.041597671,0.351884389,9.001191471,9.4080583,1040.399177
35104,Ilex_acutidenticulata,Aquifoliaceae,7.486864962,14.11237148,0.595799316,1.102808234,0.348979567,8.959834753,9.770122297,951.261675
35105,Ilex_aggregata,Aquifoliaceae,7.606765008,14.36150653,0.60311482,1.039441375,0.347216216,9.200257866,9.702865248,1153.187696
35106,Ilex_altiplana,Aquifoliaceae,8.120822162,14.07667228,0.598687237,1.059741642,0.350751874,9.693932693,9.52138223,1030.38612
35107,Ilex_amazonensis,Aquifoliaceae,7.778574221,13.88992817,0.603253708,1.04592369,0.3516414,8.755884014,9.401561688,1026.360666
35108,Ilex_amplifolia,Aquifoliaceae,7.778574221,14.30539981,0.603253708,1.032761406,0.348337315,9.423234526,9.616122784,1159.578088
35109,Ilex_amygdalina,Aquifoliaceae,7.877710196,13.69935122,0.601173737,1.064388074,0.354241958,9.418895965,9.343293683,944.0608763
35110,Ilex_andicola,Aquifoliaceae,8.066776046,14.23639404,0.597172775,1.074236736,0.349301138,10.20234487,9.702865248,1036.573257
35111,Ilex_angulata,Aquifoliaceae,8.000184449,14.12862831,0.597035287,1.072753648,0.349864598,9.191788017,9.622767661,1008.323758
35112,Ilex_aracamuniana,Aquifoliaceae,7.78036551,13.58626246,0.595250817,1.121243659,0.354486744,9.302506882,9.473271845,814.8918982
35113,Ilex_ardisiifrons,Aquifoliaceae,7.866834252,14.05723807,0.596760405,1.072753648,0.349623004,8.701617722,9.598425536,997.2407117
35114,Ilex_arisanensis,Aquifoliaceae,7.416517059,13.44930988,0.609396562,1.043277881,0.355959018,8.928941961,9.174871703,958.0760857
35115,Ilex_bahiahondica,Aquifoliaceae,7.239357102,13.89952631,0.610239057,1.023057397,0.35123679,8.749837752,9.395069562,1101.792978
35116,Ilex_bidens,Aquifoliaceae,7.631325887,14.13513628,0.595662144,1.095216555,0.349059932,8.853194387,9.743163713,964.7171519
35117,Ilex_biserrulata,Aquifoliaceae,7.542233958,14.73329891,0.599929199,1.050993427,0.343874522,9.253371535,9.96322642,1210.040761
35118,Ilex_brachyphylla,Aquifoliaceae,7.509309425,13.68358833,0.608835546,1.025179705,0.35318317,8.556575761,9.236341884,1040.638765
35119,Ilex_brevipedicellata,Aquifoliaceae,7.666550487,14.45439771,0.598963006,1.067578945,0.346816699,9.899197751,9.86506611,1111.731727
35120,Ilex_buxoides,Aquifoliaceae,7.1039517,13.53006864,0.60925626,1.060229783,0.35505857,9.4080583,9.338991927,951.6998481
35121,Ilex_casiquiarensis,Aquifoliaceae,8.287050779,14.81153264,0.591153139,1.070532854,0.34339977,9.105420356,10.01382506,1151.330474
35122,Ilex_championii,Aquifoliaceae,7.428480711,13.87075178,0.601450652,1.074979049,0.351398578,8.81048873,9.525767999,965.8284632
35123,Ilex_chengkouensis,Aquifoliaceae,7.559620603,14.16119816,0.605062169,1.042077455,0.34954251,9.644950431,9.607270085,1115.578151
35124,Ilex_cheniana,Aquifoliaceae,7.904965885,14.19057522,0.601589157,1.028963572,0.348337315,8.298507675,9.508237037,1120.469399
35125,Ilex_chiriquensis,Aquifoliaceae,8.048222976,14.62850687,0.598273822,1.042077455,0.345302721,9.541134103,9.831052153,1202.264435
35126,Ilex_chuniana,Aquifoliaceae,7.666550487,13.70881766,0.607715062,1.024943676,0.352939284,8.657649507,9.225714272,1038.245363
35127,Ilex_ciliolata,Aquifoliaceae,7.128530301,14.70957077,0.601450652,1.056330939,0.34347885,8.806432284,10.03459849,1202.264435
35128,Ilex_cinerea,Aquifoliaceae,8.361804318,13.65840543,0.602004864,1.032999235,0.354241958,8.635748782,9.128512193,986.2794856
35129,Ilex_clementis,Aquifoliaceae,7.554400406,14.46105574,0.596623012,1.076961058,0.345780104,8.949525298,9.90375755,1081.682989
35130,Ilex_colombiana,Aquifoliaceae,7.531821172,14.35489433,0.601589157,1.054386896,0.347296175,9.227838815,9.756633694,1118.407318
35131,Ilex_condensata,Aquifoliaceae,7.58577575,14.13839139,0.595525003,1.087927613,0.348497767,8.281328264,9.705099672,974.3163713
35132,Ilex_cowanii,Aquifoliaceae,8.057494171,14.30210625,0.601866263,1.031335578,0.348337315,9.371303431,9.585173977,1149.476243
35133,Ilex_crassifolioides,Aquifoliaceae,7.360375991,13.61758203,0.607435263,1.043758439,0.353671448,8.574326166,9.278974901,987.6430228
35134,Ilex_cupreonitens,Aquifoliaceae,6.929469698,14.36481377,0.604922864,1.061695557,0.346976451,9.109614523,9.84917831,1119.695673
35135,Ilex_cuzcoana,Aquifoliaceae,7.721470206,13.92194777,0.607715062,1.017653663,0.351398578,9.003264311,9.351903138,1106.114282
35136,Ilex_danielis,Aquifoliaceae,7.492038492,14.06047524,0.604922864,1.048093433,0.350186984,9.451483924,9.563128688,1072.012872
35137,Ilex_davidsei,Aquifoliaceae,7.158136899,13.8292937,0.60925626,1.036811964,0.351884389,8.74782326,9.421064996,1056.574196
35138,Ilex_dehongensis,Aquifoliaceae,7.890417803,14.0184501,0.602143496,1.034189204,0.35010636,8.478128603,9.425404556,1073.742146
35139,Ilex_denticulata,Aquifoliaceae,8.064918816,14.26264261,0.597310295,1.064633187,0.348738584,9.66050879,9.669410546,1056.087738
35140,Ilex_diospyroides,Aquifoliaceae,8.635748782,14.55794251,0.597172775,1.021880237,0.346178427,8.984625926,9.620552192,1213.38885
35141,Ilex_divaricata,Aquifoliaceae,7.834296428,14.14490386,0.60020554,1.061206741,0.349864598,9.602846792,9.616122784,1046.887466
35142,Ilex_dolichopoda,Aquifoliaceae,6.919902892,13.36287789,0.611082716,1.056330939,0.355959018,8.493760286,9.200257866,918.5440747
35143,Ilex_editicostata,Aquifoliaceae,7.563102739,14.28564981,0.59758543,1.086675811,0.348016632,9.6894695,9.853715069,1037.289544
35144,Ilex_elliptica,Aquifoliaceae,7.989139417,13.42455814,0.607715062,1.01648272,0.356204991,8.371436744,8.984625926,986.506611
35145,Ilex_ericoides,Aquifoliaceae,7.113772955,14.40787726,0.597310295,1.103824426,0.346178427,9.134820125,10.00691014,1019.76476
35146,Ilex_euryoides,Aquifoliaceae,7.524887302,14.10912236,0.600343759,1.070286383,0.349301138,9.094943386,9.653837851,1024.943676
35147,Ilex_fanshawei,Aquifoliaceae,7.297935152,13.78795953,0.609115989,1.038723602,0.352939284,9.278974901,9.371303431,1037.289544
35148,Ilex_fengqingensis,Aquifoliaceae,7.326558135,12.02660537,0.609540973,1.049050713,0.365822121,4.57172913,8.221210732,644.197796
35149,Ilex_ferruginea,Aquifoliaceae,7.99834255,13.31680376,0.611786656,1.003690931,0.358013992,9.15587806,8.883825104,1005.078539
35150,Ilex_forrestii,Aquifoliaceae,7.372249081,14.72990684,0.60311482,1.034903844,0.343874522,9.360520527,9.933447482,1261.537022
35151,Ilex_franchetiana,Aquifoliaceae,12.30835461,18.05926205,0.634161686,0.638998737,0.323370204,11.04587184,9.497296574,6550.885369
35152,Ilex_friburgensis,Aquifoliaceae,8.050076361,14.24295165,0.599791076,1.035380544,0.348497767,8.725694428,9.541134103,1118.922482
35153,Ilex_gabinetensis,Aquifoliaceae,8.141417006,14.44441641,0.591561634,1.078946722,0.346019042,8.603992041,9.812959355,1048.817681
35154,Ilex_gabrielleana,Aquifoliaceae,7.277798045,13.06772541,0.621870564,0.986506611,0.36016375,9.172759354,8.772027813,1019.76476
35155,Ilex_glabella,Aquifoliaceae,8.074209244,14.21346616,0.59799837,1.058766033,0.349140315,9.440608763,9.62720013,1062.673865
35156,Ilex_glaucophylla,Aquifoliaceae,7.904965885,13.97655056,0.595250817,1.081682989,0.350509667,8.757900363,9.57634977,957.855506
35157,Ilex_gleasoniana,Aquifoliaceae,7.834296428,14.03783069,0.607155593,1.024000102,0.35123679,9.99309463,9.429746115,1129.015749
35158,Ilex_glomerata,Aquifoliaceae,7.59626313,13.80702146,0.606456982,1.050993427,0.353101856,9.960932566,9.421064996,1013.677951
35159,Ilex_gotardensis,Aquifoliaceae,7.425060557,13.87075178,0.611223439,1.015546936,0.352127546,9.431917644,9.349750031,1110.708256
35160,Ilex_goudotii,Aquifoliaceae,7.552661141,13.47100508,0.606317356,1.050509538,0.355549441,8.87156012,9.183325965,936.698878
35161,Ilex_guaiquinimae,Aquifoliaceae,8.037111622,14.28893959,0.59799837,1.050267677,0.347776314,8.87156012,9.636071193,1093.704503
35162,Ilex_guangnanensis,Aquifoliaceae,7.584029262,13.87714097,0.601173737,1.075474209,0.352046475,9.317512842,9.525767999,965.6060985
35163,Ilex_guayusa,Aquifoliaceae,8.083510374,14.09613337,0.597172775,1.066350557,0.349945167,9.162204901,9.567533686,1014.144874
35164,Ilex_haberi,Aquifoliaceae,8.018626778,13.84203682,0.606456982,1.006236345,0.352370871,8.808460274,9.206615375,1107.388477
35165,Ilex_hemiepiphytica,Aquifoliaceae,8.256576326,14.47771423,0.592379472,1.080189621,0.34673685,9.358365436,9.826525828,1056.817509
35166,Ilex_holstii,Aquifoliaceae,7.442177089,14.06371316,0.602837139,1.057547785,0.34954251,8.997047223,9.605058184,1043.518133
35167,Ilex_huachamacariana,Aquifoliaceae,7.244359601,13.94119494,0.601035328,1.077209066,0.350186984,8.556575761,9.600635909,978.5882571
35168,Ilex_hualgayoca,Aquifoliaceae,8.066776046,13.86117351,0.605480276,1.022350939,0.352614364,9.097037815,9.291803138,1073.742146
35169,Ilex_ignicola,Aquifoliaceae,7.601512255,14.20038111,0.605201506,1.039202062,0.349623004,10.09485302,9.613908845,1129.535799
35170,Ilex_inundata,Aquifoliaceae,10.29674601,17.8512424,0.592276969,0.936664521,0.32295142,12.86385664,11.16457389,2697.921788
35171,Ilex_jauaensis,Aquifoliaceae,7.789328146,14.17424711,0.60673633,0.998159627,0.348176937,8.040813701,9.384259312,1198.395032
35172,Ilex_jelskii,Aquifoliaceae,8.199738455,14.75706533,0.594976757,1.052931213,0.34427065,9.707334612,9.931160484,1192.339688
35173,Ilex_jenmanii,Aquifoliaceae,8.446951488,14.48771854,0.591561634,1.084426196,0.347056354,10.09020524,9.846910714,1049.059208
35174,Ilex_julianii,Aquifoliaceae,7.657729123,13.90272716,0.602559586,1.053901445,0.351722377,9.053155916,9.475453398,1017.653663
35175,Ilex_juttana,Aquifoliaceae,7.19448978,13.59878163,0.608695372,1.050993427,0.3541604,8.994975815,9.321804703,969.3932693
35176,Ilex_karuaiana,Aquifoliaceae,7.948771268,14.2724983,0.596760405,1.075721875,0.348578021,9.824263448,9.736435698,1037.050726
35177,Ilex_kiangsiensis,Aquifoliaceae,7.289537929,13.52072563,0.612632454,1.023057397,0.355303921,8.749837752,9.160095468,1016.48272
35178,Ilex_kobuskiana,Aquifoliaceae,7.794710682,14.60158497,0.595387894,1.069301067,0.345064276,9.283249011,9.92430265,1125.122993
35179,Ilex_kwangtungensis,Aquifoliaceae,7.277798045,13.68673946,0.61009856,1.022115561,0.352939284,8.020473348,9.229963848,1039.680743
35180,Ilex_lamprophylla,Aquifoliaceae,7.943282347,13.48031374,0.609958096,1.003922066,0.355631319,8.53100114,8.984625926,1033.237119
35181,Ilex_lancilimba,Aquifoliaceae,7.850548482,14.2724983,0.606596639,1.014612013,0.349059932,9.754387404,9.541134103,1201.710899
35182,Ilex_lasseri,Aquifoliaceae,7.791121911,13.9508285,0.596623012,1.089682559,0.350994248,9.126410518,9.591797468,940.5892264
35183,Ilex_liana,Aquifoliaceae,7.791121911,14.18404172,0.598273822,1.075721875,0.349381576,9.749896377,9.69616506,1022.350939
35184,Ilex_liangii,Aquifoliaceae,7.043686205,13.19167673,0.613903345,1.039680743,0.358013992,8.723685494,9.059411775,921.7220987
35185,Ilex_longipetiolata,Aquifoliaceae,7.172986278,13.16739913,0.610520147,1.059009851,0.358261385,8.968090867,9.088662991,875.1852709
35186,Ilex_longzhouensis,Aquifoliaceae,7.914072054,14.14490386,0.599929199,1.052446432,0.349381576,9.011560443,9.574144988,1061.695557
35187,Ilex_loretoica,Aquifoliaceae,7.113772955,13.20687295,0.614610535,1.028726672,0.358096437,8.570378452,9.005337628,939.7233106
35188,Ilex_maasiana,Aquifoliaceae,7.351906921,13.91553795,0.606456982,1.056087738,0.351722377,9.651615229,9.525767999,1032.523631
35189,Ilex_macarenensis,Aquifoliaceae,7.814478489,14.40124371,0.597035287,1.0752266,0.347616194,9.616122784,9.835580562,1070.039969
35190,Ilex_machilifolia,Aquifoliaceae,7.578792209,13.81974406,0.605480276,1.037767343,0.3516414,8.542795299,9.358365436,1035.857465
35191,Ilex_malabarica,Aquifoliaceae,8.007556285,13.44930988,0.598411595,1.087677138,0.355959018,9.196021967,9.244852788,846.6423723
35192,Ilex_marahuacae,Aquifoliaceae,7.657729123,13.7847851,0.595525003,1.110196874,0.352614364,9.30464911,9.569736946,872.5694428
35193,Ilex_marginata,Aquifoliaceae,8.199738455,14.06695182,0.604783592,1.012977969,0.350994248,9.147449067,9.341142557,1140.249788
35194,Ilex_marlipoensis,Aquifoliaceae,7.64187624,14.19711172,0.602143496,1.05535847,0.349220717,9.770122297,9.656060985,1083.677359
35195,Ilex_maxima,Aquifoliaceae,7.566586479,14.00876984,0.598411595,1.08517555,0.35010636,9.007411422,9.642729855,969.1700839
35196,Ilex_medogensis,Aquifoliaceae,7.550922277,14.16445927,0.594429015,1.094712306,0.347696245,8.076068613,9.767872902,967.38645
35197,Ilex_micrantha,Aquifoliaceae,7.370551753,14.35820005,0.602282161,1.057791322,0.347056354,9.185440747,9.790390174,1116.349032
35198,Ilex_microphylla,Aquifoliaceae,7.333309253,13.68673946,0.602975963,1.072753648,0.352858026,8.572352082,9.416727434,934.9750031
35199,Ilex_nanningensis,Aquifoliaceae,7.396052751,13.88673027,0.603670565,1.061206741,0.35123679,8.885870916,9.499483659,999.539589
35200,Ilex_nayana,Aquifoliaceae,7.274447267,13.74991457,0.605759174,1.064388074,0.352858026,9.219343575,9.458015034,974.5407418
35201,Ilex_nitidissima,Aquifoliaceae,7.757110893,14.30539981,0.602282161,1.031335578,0.347296175,8.635748782,9.613908845,1153.187696
35202,Ilex_oblonga,Aquifoliaceae,7.701937676,13.86436553,0.604365966,1.042317429,0.352046475,8.896107044,9.388581919,1031.098132
35203,Ilex_obtusata,Aquifoliaceae,7.866834252,13.42764961,0.609115989,1.033475059,0.356779588,9.799411611,9.11171233,973.4194059
35204,Ilex_odorata,Aquifoliaceae,7.764258747,13.77843843,0.60311482,1.04592369,0.352858026,8.53100114,9.334692153,1003.228821
35205,Ilex_oliveriana,Aquifoliaceae,7.573558773,13.8835331,0.605619709,1.039202062,0.351398578,8.753868129,9.399397148,1045.201441
