"","spp_name","trait_name","value","unit","kind","source"
"12802","Psychotria kaduana","P88",-6.23804261207581,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12803","Psychotria kaduana","Rooting Depth maximum",0.672722034826875,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12804","Psychotria kaduana","WUE",10.0267764331897,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12805","Psychotria kaduana","height",11.2690755176544,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12806","Psychotria kaduana","SLA",17.8246853701274,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12807","Psychotria kaduana","LeafN",21.6861909325918,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12808","Psychotria maleolens","gsmax",150.817143936157,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12809","Psychotria maleolens","P12",-2.64144190609455,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12810","Psychotria maleolens","P50",-3.09753793636958,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12811","Psychotria maleolens","P88",-6.04734845876694,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12812","Psychotria maleolens","Rooting Depth maximum",0.603776665156086,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12813","Psychotria maleolens","WUE",17.1608485251665,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12814","Psychotria maleolens","height",11.0639583476384,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12815","Psychotria maleolens","SLA",17.8462945747375,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12816","Psychotria maleolens","LeafN",20.2746777057648,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12817","Psychotria mariana","gsmax",145.678938649495,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12818","Psychotria mariana","P12",-2.608982385993,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12819","Psychotria mariana","P50",-3.00132375041644,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12820","Psychotria mariana","P88",-6.2398098564148,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12821","Psychotria mariana","Rooting Depth maximum",0.684976759838561,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12822","Psychotria mariana","WUE",15.3752317432563,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12823","Psychotria mariana","height",10.8670709307988,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12824","Psychotria mariana","SLA",17.8462945747375,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12825","Psychotria mariana","LeafN",21.0362751134237,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12826","Psychotria maricaensis","gsmax",146.539106324514,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12827","Psychotria maricaensis","P12",-2.60730577568213,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12828","Psychotria maricaensis","P50",-3.04365489085515,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12829","Psychotria maricaensis","P88",-6.04419724384944,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12830","Psychotria maricaensis","Rooting Depth maximum",0.643001566020151,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12831","Psychotria maricaensis","WUE",17.0729586112499,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12832","Psychotria maricaensis","height",11.1531698115667,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12833","Psychotria maricaensis","SLA",17.8544551436106,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12834","Psychotria maricaensis","LeafN",22.963130642573,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12835","Psychotria mariniana","gsmax",160.94403034846,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12836","Psychotria mariniana","P12",-2.46982835590839,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12837","Psychotria mariniana","P50",-3.32191170791785,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12838","Psychotria mariniana","P88",-6.46691026210785,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12839","Psychotria mariniana","Rooting Depth maximum",0.893141571097076,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12840","Psychotria mariniana","WUE",7.08365551710129,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12841","Psychotria mariniana","height",12.3381099263827,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12842","Psychotria mariniana","SLA",17.9159375905991,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12843","Psychotria mariniana","LeafN",20.2978933525085,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12844","Psychotria mauiensis","gsmax",144.51436358134,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12845","Psychotria mauiensis","P12",-2.57991544703643,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12846","Psychotria mauiensis","P50",-3.20493752598763,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12847","Psychotria mauiensis","P88",-6.21357405662537,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12848","Psychotria mauiensis","Rooting Depth maximum",0.760711774428686,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12849","Psychotria mauiensis","WUE",14.8323441855113,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12850","Psychotria mauiensis","height",11.0295951557159,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12851","Psychotria mauiensis","SLA",17.7930045700073,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12852","Psychotria mauiensis","LeafN",20.6280028279622,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12853","Psychotria rhombocarpa","gsmax",153.950096524556,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12854","Psychotria rhombocarpa","P12",-2.59138208051523,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12855","Psychotria rhombocarpa","P50",-3.00301388263702,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12856","Psychotria rhombocarpa","P88",-6.19571599562963,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12857","Psychotria rhombocarpa","Rooting Depth maximum",0.612851163682838,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12858","Psychotria rhombocarpa","WUE",17.5569949638844,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12859","Psychotria rhombocarpa","height",10.6525026011467,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12860","Psychotria rhombocarpa","SLA",17.8673403358459,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12861","Psychotria rhombocarpa","LeafN",20.1836817010244,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12862","Psychotria rotensis","gsmax",153.78289188385,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12863","Psychotria rotensis","P12",-2.55795466244221,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12864","Psychotria rotensis","P50",-3.09844169775645,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12865","Psychotria rotensis","P88",-6.04419724384944,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12866","Psychotria rotensis","Rooting Depth maximum",0.605728729479015,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12867","Psychotria rotensis","WUE",18.9003787382444,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12868","Psychotria rotensis","height",10.7081178069115,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12869","Psychotria rotensis","SLA",17.8415330696106,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12870","Psychotria rotensis","LeafN",20.6093727938334,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12871","Psydrax odorata","gsmax",179.177569885254,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12872","Psydrax odorata","P12",-2.61947714229425,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12873","Psydrax odorata","P50",-3.39045434832573,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12874","Psydrax odorata","P88",-5.4678559033076,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12875","Psydrax odorata","Rooting Depth maximum",0.738975663765644,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12876","Psydrax odorata","WUE",10.4621897987525,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12877","Psydrax odorata","height",13.8099167378743,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12878","Psydrax odorata","SLA",16.3167049392064,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12879","Psydrax odorata","LeafN",17.4511091423035,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12880","Ptelea trifoliata","gsmax",207.577741661072,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12881","Ptelea trifoliata","P12",-1.4116322696209,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12882","Ptelea trifoliata","P50",-2.294390959541,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12883","Ptelea trifoliata","P88",-3.52743807574113,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12884","Ptelea trifoliata","Rooting Depth maximum",1.21093743322417,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12885","Ptelea trifoliata","WUE",15.0486944854259,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12886","Ptelea trifoliata","height",8.08696305116018,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12887","Ptelea trifoliata","SLA",13.5819808292389,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12888","Ptelea trifoliata","LeafN",23.5974163913727,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12889","Pteralyxia kauaiensis","gsmax",251.445342769623,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12890","Pteralyxia kauaiensis","P12",-0.899654446045558,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12891","Pteralyxia kauaiensis","P50",-4.20095154484113,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12892","Pteralyxia kauaiensis","P88",-3.41234069824219,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12893","Pteralyxia kauaiensis","Rooting Depth maximum",0.862346409981449,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12894","Pteralyxia kauaiensis","WUE",25.0846782024701,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12895","Pteralyxia kauaiensis","height",16.7217991288503,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12896","Pteralyxia kauaiensis","SLA",17.0888509543737,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12897","Pteralyxia kauaiensis","LeafN",21.5538777621587,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12898","Pterocarpus indicus","gsmax",273.756771456401,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12899","Pterocarpus indicus","P12",-2.65569667319457,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12900","Pterocarpus indicus","P50",-4.16769381264846,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12901","Pterocarpus indicus","P88",-5.27111318568389,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12902","Pterocarpus indicus","Rooting Depth maximum",2.08353878282011,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12903","Pterocarpus indicus","WUE",8.60735917409261,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12904","Pterocarpus indicus","height",21.3850080744425,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12905","Pterocarpus indicus","SLA",17.673790678978,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12906","Pterocarpus indicus","LeafN",20.4400056139628,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12907","Pterocarpus macrocarpus","gsmax",304.12005771637,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12908","Pterocarpus macrocarpus","P12",-2.69094581852357,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12909","Pterocarpus macrocarpus","P50",-4.21994386335214,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12910","Pterocarpus macrocarpus","P88",-5.27318126022816,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12911","Pterocarpus macrocarpus","Rooting Depth maximum",1.85891455500076,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12912","Pterocarpus macrocarpus","WUE",9.33182672659556,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12913","Pterocarpus macrocarpus","height",22.0290307331085,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12914","Pterocarpus macrocarpus","SLA",18.613923924764,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12915","Pterocarpus macrocarpus","LeafN",21.2974940109253,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12916","Pterocarpus marsupium","gsmax",264.35403406779,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12917","Pterocarpus marsupium","P12",-3.1950903531909,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12918","Pterocarpus marsupium","P50",-3.78159055610498,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12919","Pterocarpus marsupium","P88",-5.27982704699039,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12920","Pterocarpus marsupium","Rooting Depth maximum",1.80926999134322,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12921","Pterocarpus marsupium","WUE",7.89710932254791,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12922","Pterocarpus marsupium","height",23.7098101600011,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12923","Pterocarpus marsupium","SLA",11.6447543780009,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12924","Pterocarpus marsupium","LeafN",23.5219117832184,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12925","Pterocarpus officinalis","gsmax",262.135751272837,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12926","Pterocarpus officinalis","P12",-3.07129890273015,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12927","Pterocarpus officinalis","P50",-3.31786336799463,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12928","Pterocarpus officinalis","P88",-5.47333842178186,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12929","Pterocarpus officinalis","Rooting Depth maximum",1.49587880928069,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12930","Pterocarpus officinalis","WUE",9.43110681454341,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12931","Pterocarpus officinalis","height",13.1429468552272,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12932","Pterocarpus officinalis","SLA",19.4220206514994,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12933","Pterocarpus officinalis","LeafN",27.9350042215983,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12934","Pterocarya stenoptera","gsmax",303.25389518102,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12935","Pterocarya stenoptera","P12",-2.17924271285534,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12936","Pterocarya stenoptera","P50",-2.97778893033663,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12937","Pterocarya stenoptera","P88",-2.67018424510956,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12938","Pterocarya stenoptera","Rooting Depth maximum",2.15219790756702,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12939","Pterocarya stenoptera","WUE",8.34926588892937,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12940","Pterocarya stenoptera","height",26.3732154067357,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12941","Pterocarya stenoptera","SLA",17.1636005687714,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12942","Pterocarya stenoptera","LeafN",20.0198524840673,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12943","Punica granatum","gsmax",215.34725022157,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12944","Punica granatum","P12",-1.44976208746433,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12945","Punica granatum","P50",-1.23890773912271,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12946","Punica granatum","P88",-3.59183963139852,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12947","Punica granatum","Rooting Depth maximum",1.09287483920033,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12948","Punica granatum","WUE",6.28873686989148,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12949","Punica granatum","height",9.30328822453817,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12950","Punica granatum","SLA",20.1177034894625,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12951","Punica granatum","LeafN",13.7007676839828,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12952","Purshia stansburiana","gsmax",204.968067970276,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12953","Purshia stansburiana","P12",-1.17964609195789,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12954","Purshia stansburiana","P50",-4.30443392674128,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12955","Purshia stansburiana","P88",-7.08193032860756,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12956","Purshia stansburiana","Rooting Depth maximum",1.97381785452366,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12957","Purshia stansburiana","WUE",9.18631125330925,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12958","Purshia stansburiana","height",11.8754178571701,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12959","Purshia stansburiana","SLA",5.50387817541758,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12960","Purshia stansburiana","LeafN",22.2546834770838,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12961","Pyrus calleryana","gsmax",234.017068316142,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12962","Pyrus calleryana","P12",-3.1330220925808,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12963","Pyrus calleryana","P50",-3.54727085709572,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12964","Pyrus calleryana","P88",-5.43017801682154,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12965","Pyrus calleryana","Rooting Depth maximum",2.67020181006442,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12966","Pyrus calleryana","WUE",10.953168421785,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12967","Pyrus calleryana","height",9.6570658047994,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12968","Pyrus calleryana","SLA",14.9368618965149,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12969","Pyrus calleryana","LeafN",17.4087712955475,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12970","Pyrus communis","gsmax",243.090407295227,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12971","Pyrus communis","P12",-3.0175514314572,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12972","Pyrus communis","P50",-3.40486046373844,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12973","Pyrus communis","P88",-5.50199611186981,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12974","Pyrus communis","Rooting Depth maximum",3.16582856319845,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12975","Pyrus communis","WUE",11.0838504704833,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12976","Pyrus communis","height",17.0298633130391,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12977","Pyrus communis","SLA",10.2297199249268,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12978","Pyrus communis","LeafN",15.6046033477783,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12979","Pyrus pyrifolia","gsmax",272.387106539408,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12980","Pyrus pyrifolia","P12",-2.61670672436555,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12981","Pyrus pyrifolia","P50",-3.3926174467802,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12982","Pyrus pyrifolia","P88",-6.05135426719983,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12983","Pyrus pyrifolia","Rooting Depth maximum",3.2455420002838,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12984","Pyrus pyrifolia","WUE",10.082829199036,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12985","Pyrus pyrifolia","height",14.4314680417379,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12986","Pyrus pyrifolia","SLA",14.4645901028315,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12987","Pyrus pyrifolia","LeafN",21.0186700407664,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12988","Quararibea turbinata","gsmax",171.547022794088,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12989","Quararibea turbinata","P12",-2.44126368095477,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12990","Quararibea turbinata","P50",-4.68294086754322,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12991","Quararibea turbinata","P88",-4.16158408761024,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12992","Quararibea turbinata","Rooting Depth maximum",1.21049607597291,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12993","Quararibea turbinata","WUE",9.34503229300181,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12994","Quararibea turbinata","height",27.401718006134,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12995","Quararibea turbinata","SLA",18.8166927973429,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12996","Quararibea turbinata","LeafN",27.6532614866892,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12997","Quercus acutissima","gsmax",214.472203464508,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
