"","spp_name","trait_name","value","unit","kind","source","comment"
"216","Coahuilanthus belindae","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"217","Coahuilanthus belindae","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"218","Coahuilanthus belindae","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"219","Cronquistiflora sayrevillensis","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"220","Cronquistiflora sayrevillensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"221","Cronquistiflora sayrevillensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"222","Cronquistiflora sayrevillensis","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"223","Detrusandra mystagoga","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"224","Detrusandra mystagoga","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"225","Detrusandra mystagoga","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"226","Detrusandra mystagoga","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"227","Detrusandra mystagoga","anther dehiscence","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"228","Detrusandra mystagoga","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"229","Divisestylus brevistamineus","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"230","Divisestylus brevistamineus","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"231","Divisestylus brevistamineus","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"232","Divisestylus brevistamineus","anther orientation","0&1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"233","Divisestylus brevistamineus","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"234","Divisestylus brevistamineus","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"235","Dressiantha bicarpellata","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"236","Dressiantha bicarpellata","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"237","Dressiantha bicarpellata","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"238","Dressiantha bicarpellata","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"239","Dressiantha bicarpellata","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"240","Dressiantha bicarpellata","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"241","Endressianthus miraensis","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"242","Endressianthus miraensis","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"243","Endressianthus miraensis","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"244","Endressianthus miraensis","anther orientation","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"245","Endressianthus miraensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"246","Endressianthus miraensis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"247","Endressianthus miraensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"248","Esgueiria adenocarpa","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"249","Esgueiria adenocarpa","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"250","Esgueiria adenocarpa","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"251","Esgueiria adenocarpa","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"252","Esgueiria adenocarpa","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"253","Esgueiria adenocarpa","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"254","Esgueiria futabensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"255","Esgueiria futabensis","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"256","Esgueiria futabensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"257","Futabanthus asamigawaensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"258","Futabanthus asamigawaensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"259","Futabanthus asamigawaensis","anther orientation","1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"260","Futabanthus asamigawaensis","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"261","Glandulocalyx upatoiensis","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"262","Glandulocalyx upatoiensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"263","Glandulocalyx upatoiensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"264","Glandulocalyx upatoiensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"265","Jerseyanthus calycanthoides","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"266","Jerseyanthus calycanthoides","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"267","Jerseyanthus calycanthoides","anther orientation","1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"268","Jerseyanthus calycanthoides","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"269","Jerseyanthus calycanthoides","anther dehiscence","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"270","Jerseyanthus calycanthoides","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"271","Lauranthus futabensis","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"272","Lauranthus futabensis","anther orientation","0&1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"273","Lauranthus futabensis","anther dehiscence","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"274","Mabelia archaia","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"275","Mabelia archaia","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"276","Mabelia archaia","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"277","Mabelia connatifila","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"278","Mabelia connatifila","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"279","Mabelia connatifila","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"280","Mabelia connatifila","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"281","Manningia crassa","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"282","Manningia crassa","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"283","Manningia crassa","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"284","Mauldinia bohemica","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"285","Mauldinia bohemica","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"286","Mauldinia bohemica","anther orientation","0&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"287","Mauldinia bohemica","anther dehiscence","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"288","Mauldinia hirsuta","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"289","Mauldinia hirsuta","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"290","Mauldinia mirabilis","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"291","Mauldinia mirabilis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"292","Mauldinia mirabilis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"293","Mauldinia mirabilis","anther orientation","0&1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"294","Mauldinia mirabilis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"295","Mauldinia mirabilis","anther dehiscence","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"296","Microaltingia apocarpela","no ovules","0&1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"297","Microaltingia apocarpela","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"298","Microaltingia apocarpela","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"299","Microaltingia apocarpela","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"300","Microlaurus perigynus","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"301","Microlaurus perigynus","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"302","Microlaurus perigynus","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"303","Microlaurus perigynus","anther orientation","0&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"304","Microlaurus perigynus","anther dehiscence","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"305","Microvictoria svitkoana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"306","Microvictoria svitkoana","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"307","Microvictoria svitkoana","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"308","Microvictoria svitkoana","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"309","Miranthus elegans","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"310","Miranthus elegans","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"311","Miranthus elegans","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"312","Neusenia tetrasporangiata","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"313","Neusenia tetrasporangiata","anther orientation","0&1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"314","Neusenia tetrasporangiata","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"315","Neusenia tetrasporangiata","anther dehiscence","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"316","Noferinia fusicarpa","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"317","Noferinia fusicarpa","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"318","Noferinia fusicarpa","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"319","Normanthus miraensis","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"320","Normanthus miraensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"321","Normanthus miraensis","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"322","Normanthus miraensis","anther orientation","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"323","Normanthus miraensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"324","Normanthus miraensis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"325","Normanthus miraensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"326","Nuhliantha nyanzaiana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"327","Nuhliantha nyanzaiana","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"328","Nuhliantha nyanzaiana","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"329","Paleoclusia chevalieri","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"330","Paleoclusia chevalieri","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"331","Paleoclusia chevalieri","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"332","Paleoclusia chevalieri","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"333","Paleoclusia chevalieri","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"334","Paleoenkianthus sayrevillensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"335","Paleoenkianthus sayrevillensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"336","Paleoenkianthus sayrevillensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"337","Paleoenkianthus sayrevillensis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"338","Paleoenkianthus sayrevillensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"339","Paradinandra suecica","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"340","Paradinandra suecica","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"341","Paradinandra suecica","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"342","Paradinandra suecica","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"343","Paradinandra suecica","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"344","Paradinandra suecica","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"345","Parasaurauia allonensis","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"346","Parasaurauia allonensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"347","Parasaurauia allonensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"348","Parasaurauia allonensis","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"349","Pecinovia annonoides","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"350","Pentapetalum trifasciculandricus","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"351","Pentapetalum trifasciculandricus","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"352","Pentapetalum trifasciculandricus","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"353","Pentapetalum trifasciculandricus","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
