"spp_name","trait_name","value","unit","kind","source","comment"
"Morella holdridgeana","SLA",13.9899085426331,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morella holdridgeana","LeafN",19.6322144699097,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","gsmax",252.967441558838,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","P12",-1.96227370083332,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","P50",-2.86493411839008,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","P88",-6.35780018170675,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","Rooting Depth maximum",0.715479699913412,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","WUE",5.0578895308574,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","height",14.8065515128771,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","SLA",19.4181821568807,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda citrifolia","LeafN",26.6158885065715,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","gsmax",227.986166788737,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","P12",-1.94256696383158,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","P50",-2.73552870045106,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","P88",-6.4406548277537,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","Rooting Depth maximum",0.762250305234144,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","WUE",5.23962946653366,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","height",15.3394016679128,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","SLA",19.9689208253225,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda latibractea","LeafN",20.6858532683055,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","gsmax",223.461079222361,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","P12",-1.94542487253745,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","P50",-2.65618602717916,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","P88",-6.25443443377813,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","Rooting Depth maximum",0.711647642788788,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","WUE",3.70550445755323,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","height",13.729447944959,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","SLA",19.9674913024902,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morinda pedunculata","LeafN",26.4898332564036,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","gsmax",220.15831340154,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","P12",-3.07444161852201,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","P50",-1.73791248773535,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","P88",-3.91663771351178,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","Rooting Depth maximum",1.76497648071498,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","WUE",28.4452948391438,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","height",19.8642743229866,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","SLA",16.1403067127864,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Moringa oleifera","LeafN",27.1366657749812,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","gsmax",231.725479749044,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","P12",-0.864555130203565,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","P50",-2.2827924144268,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","P88",-3.26058919926484,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","Rooting Depth maximum",19.2555240908327,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","WUE",11.276330105861,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","height",19.403518799146,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","SLA",12.5039045532544,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morisonia americana","LeafN",23.2372258440653,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","gsmax",240.626804504395,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","P12",-1.91917039344708,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","P50",-1.60035235246023,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","P88",-5.61779102245967,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","Rooting Depth maximum",3.22103395362695,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","WUE",19.5247715342045,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","height",17.7121392345428,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","SLA",20.7220160516103,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus alba","LeafN",21.8041938018799,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","gsmax",208.043209705353,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","P12",-1.49345822006464,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","P50",-2.92688603656987,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","P88",-8.27222701589266,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","Rooting Depth maximum",3.25756863196691,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","WUE",21.0538728708029,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","height",19.0533262793223,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","SLA",16.6018530718486,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus microphylla","LeafN",21.0901018333435,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","gsmax",243.374903081258,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","P12",-1.80904279420773,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","P50",-3.65650774389505,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","P88",-6.26346834222476,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","Rooting Depth maximum",3.13891760978848,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","WUE",18.7049847257137,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","height",11.3797630596161,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","SLA",26.4101991176605,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus nigra","LeafN",22.59640376091,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","gsmax",198.51884712855,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","P12",-1.94213217159112,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","P50",-3.52557416990399,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","P88",-6.88094927549362,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","Rooting Depth maximum",2.64336257730921,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","WUE",19.1942873769999,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","height",20.0873386096954,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","SLA",32.0297397359212,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Morus rubra","LeafN",24.4100140158335,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","gsmax",180.621192054749,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","P12",-2.67175537367662,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","P50",-2.85481077417731,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","P88",-5.73241179625193,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","Rooting Depth maximum",0.688181504619618,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","WUE",12.6122683988015,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","height",18.9400959062576,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","SLA",12.4538372770945,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri domingensis","LeafN",16.5797294378281,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","gsmax",186.926491991679,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","P12",-2.39044866045316,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","P50",-2.69005767340461,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","P88",-4.70829066912333,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","Rooting Depth maximum",0.757129392152031,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","WUE",10.8402974528074,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","height",16.1449128810565,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","SLA",12.2446160912514,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mouriri helleri","LeafN",17.6916697120667,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","gsmax",224.078546613057,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","P12",-1.2266656695803,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","P50",-1.43275339444478,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","P88",-2.74602501273155,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","Rooting Depth maximum",1.5549465917858,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","WUE",10.5106523120403,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","height",13.4026811154683,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","SLA",17.7481554849943,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Muntingia calabura","LeafN",21.7365243355433,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","gsmax",236.999153347015,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","P12",-1.98054773151875,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","P50",-2.88586443677545,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","P88",-7.81430223902067,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","Rooting Depth maximum",0.698187476986398,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","WUE",11.0941107155879,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Mussaenda frondosa","height",13.1500604772568,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
