"spp_name","trait_name","value","unit","comment","kind","source"
"Erythrospermum acuminatissimum","Leaf area",8243.279017,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Plant height (maximum)",14.23967247,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Leaf nitrogen concentration",29.75206417,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Wood Density",0.539964955,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Leaf phosphorous concentration",1.241137245,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Leaf Dry Matter Content",0.307544485,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Seed Dry Mass",123.5909688,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","SLA",21.56638529,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Pangium edule","Leaf area",10259.48945,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Plant height (maximum)",34.05649896,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Leaf nitrogen concentration",24.47112684,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Wood Density",0.553094241,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Leaf phosphorous concentration",0.789085398,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Leaf Dry Matter Content",0.317213688,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Seed Dry Mass",6.413220644,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","SLA",13.60482056,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Laetia procera","Leaf area",13590.03106,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Plant height (maximum)",8.641716206,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Leaf nitrogen concentration",21.5179057,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Wood Density",0.533949274,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Leaf phosphorous concentration",1.275557381,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Leaf Dry Matter Content",0.321884452,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Seed Dry Mass",4.171574461,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","SLA",15.83798765,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Samyda dodecandra","Leaf area",2923.479144,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Plant height (maximum)",17.49846689,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Leaf nitrogen concentration",20.31273223,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Wood Density",0.553817292,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Leaf phosphorous concentration",1.150442226,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Leaf Dry Matter Content",0.331523768,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Seed Dry Mass",4.121197113,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","SLA",14.40501834,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia sylvestris","Leaf area",3251.116256,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Plant height (maximum)",12.22643941,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Leaf nitrogen concentration",22.07174721,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Wood Density",0.527405073,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Leaf phosphorous concentration",1.449605498,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Leaf Dry Matter Content",0.332936272,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Seed Dry Mass",18.45679504,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","SLA",17.20999649,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia aculeata","Leaf area",2592.269954,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Plant height (maximum)",17.93907312,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Leaf nitrogen concentration",18.70821656,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Wood Density",0.646528077,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Leaf phosphorous concentration",0.911800655,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Leaf Dry Matter Content",0.368202564,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Seed Dry Mass",107.5946785,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","SLA",12.99982397,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia decandra","Leaf area",7416.626422,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Plant height (maximum)",29.13399223,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Leaf nitrogen concentration",29.10662785,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Wood Density",0.466950367,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Leaf phosphorous concentration",1.361364857,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Leaf Dry Matter Content",0.288139114,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Seed Dry Mass",2.260477243,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","SLA",19.69300937,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia arborea","Leaf area",4728.996107,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Plant height (maximum)",11.52391377,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Leaf nitrogen concentration",31.90503096,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Wood Density",0.513683788,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Leaf phosphorous concentration",1.259890578,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Leaf Dry Matter Content",0.27988299,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Seed Dry Mass",6.04505098,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","SLA",22.73247242,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Casearia guianensis","Leaf area",9582.147761,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Plant height (maximum)",6.657328694,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Leaf nitrogen concentration",20.31421291,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Wood Density",0.558470195,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Leaf phosphorous concentration",1.225180286,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Leaf Dry Matter Content",0.328322012,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Seed Dry Mass",4.616363515,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","SLA",15.25808395,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Prockia crucis","Leaf area",2996.40146,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Plant height (maximum)",10.97488555,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Leaf nitrogen concentration",22.03433764,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Wood Density",0.524686633,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Leaf phosphorous concentration",1.338751591,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Leaf Dry Matter Content",0.324862813,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Seed Dry Mass",8.554605763,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","SLA",16.36816521,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara portoricensis","Leaf area",2880.049817,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Plant height (maximum)",10.84925707,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Leaf nitrogen concentration",22.02926463,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Wood Density",0.530517849,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Leaf phosphorous concentration",1.315224832,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Leaf Dry Matter Content",0.325836701,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Seed Dry Mass",10.10880921,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","SLA",16.3418041,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Banara vanderbiltii","Leaf area",3060.553672,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Homalium racemosum","Plant height (maximum)",5.515691913,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
