Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
8721	1	-1557.684	-1625.126	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8722	0	-1575.198	-1626.356	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8723	1	-1558.171	-1625.613	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8724	0	-1575.176	-1626.334	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8725	1	-1557.627	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8726	0	-1574.155	-1625.313	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8727	1	-1557.629	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8728	0	-1574.134	-1625.292	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8729	1	-1557.784	-1625.226	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8730	0	-1574.102	-1625.26	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8731	1	-1558.21	-1625.652	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8732	0	-1574.093	-1625.251	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8733	1	-1557.857	-1625.299	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8734	0	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8735	1	-1558.025	-1625.467	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8736	0	-1574.617	-1625.775	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8737	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8738	0	-1574.075	-1625.233	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8739	1	-1557.954	-1625.395	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8740	0	-1573.935	-1625.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8741	1	-1558.195	-1625.637	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8742	0	-1574.211	-1625.369	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8743	1	-1558.143	-1625.584	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8744	0	-1576.305	-1627.463	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8745	1	-1557.907	-1625.348	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8746	0	-1575.103	-1626.261	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8747	1	-1557.643	-1625.084	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8748	0	-1573.935	-1625.093	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8749	1	-1557.759	-1625.2	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8750	0	-1574.053	-1625.211	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8751	1	-1558.644	-1626.086	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8752	0	-1573.931	-1625.088	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8753	1	-1558.885	-1626.326	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8754	0	-1574.325	-1625.483	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8755	1	-1557.63	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8756	0	-1573.997	-1625.154	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8757	1	-1557.69	-1625.132	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8758	0	-1574.013	-1625.17	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8759	1	-1558.736	-1626.178	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8760	0	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8761	1	-1557.628	-1625.07	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8762	0	-1575.021	-1626.179	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8763	1	-1558.412	-1625.853	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8764	0	-1575.04	-1626.197	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8765	1	-1557.965	-1625.406	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8766	0	-1573.916	-1625.074	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8767	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8768	0	-1574.289	-1625.447	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8769	1	-1557.995	-1625.436	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8770	0	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8771	1	-1558.072	-1625.514	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8772	0	-1575.407	-1626.564	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8773	1	-1557.81	-1625.252	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8774	0	-1574.217	-1625.374	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8775	1	-1557.727	-1625.169	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8776	0	-1574.881	-1626.039	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8777	1	-1557.741	-1625.182	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8778	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8779	1	-1557.723	-1625.164	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8780	0	-1574.02	-1625.178	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8781	1	-1558.26	-1625.701	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8782	0	-1574.907	-1626.065	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8783	1	-1557.656	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8784	0	-1574.376	-1625.534	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8785	1	-1557.807	-1625.248	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8786	0	-1574.562	-1625.719	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8787	1	-1557.648	-1625.089	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8788	0	-1574.362	-1625.519	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8789	1	-1557.674	-1625.115	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8790	0	-1574.979	-1626.136	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8791	1	-1557.626	-1625.068	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8792	0	-1573.964	-1625.122	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8793	1	-1557.903	-1625.344	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8794	0	-1573.911	-1625.069	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8795	1	-1557.863	-1625.305	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8796	0	-1573.97	-1625.128	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8797	1	-1558.829	-1626.27	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8798	0	-1573.919	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8799	1	-1557.649	-1625.09	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8800	0	-1574.535	-1625.693	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8801	1	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8802	0	-1574.329	-1625.487	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8803	1	-1557.709	-1625.15	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8804	0	-1574.244	-1625.402	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8805	1	-1557.785	-1625.226	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8806	0	-1573.912	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8807	1	-1557.63	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8808	0	-1573.912	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8809	1	-1557.955	-1625.397	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8810	0	-1573.92	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8811	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8812	0	-1574.023	-1625.181	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8813	1	-1557.947	-1625.388	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8814	0	-1573.923	-1625.081	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8815	1	-1557.779	-1625.22	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8816	0	-1573.988	-1625.146	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8817	1	-1557.75	-1625.191	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8818	0	-1574.204	-1625.362	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8819	1	-1557.808	-1625.25	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8820	0	-1579.694	-1630.852	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8821	1	-1559.485	-1626.927	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8822	0	-1573.933	-1625.091	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8823	1	-1559.823	-1627.264	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8824	0	-1573.922	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8825	1	-1557.731	-1625.172	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8826	0	-1575.025	-1626.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8827	1	-1557.869	-1625.311	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8828	0	-1575.268	-1626.426	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8829	1	-1557.744	-1625.186	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8830	0	-1573.919	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8831	1	-1558.368	-1625.81	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8832	0	-1574.636	-1625.793	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8833	1	-1557.632	-1625.073	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8834	0	-1574.318	-1625.475	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8835	1	-1557.764	-1625.205	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8836	0	-1574.368	-1625.525	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8837	1	-1557.662	-1625.103	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8838	0	-1576.329	-1627.487	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8839	1	-1558.155	-1625.597	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8840	0	-1574.235	-1625.393	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8841	1	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8842	0	-1574.864	-1626.022	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8843	1	-1557.856	-1625.297	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8844	0	-1574.529	-1625.687	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8845	1	-1557.942	-1625.383	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8846	0	-1574.148	-1625.306	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8847	1	-1557.641	-1625.082	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8848	0	-1574.816	-1625.974	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8849	1	-1557.72	-1625.161	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8850	0	-1574.202	-1625.359	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8851	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8852	0	-1574.633	-1625.791	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8853	1	-1557.934	-1625.376	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8854	0	-1574.172	-1625.329	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8855	1	-1557.669	-1625.11	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8856	0	-1573.974	-1625.132	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8857	1	-1557.893	-1625.334	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8858	0	-1573.955	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8859	1	-1557.845	-1625.286	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8860	0	-1574.347	-1625.505	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8861	1	-1557.905	-1625.346	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8862	0	-1573.925	-1625.083	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8863	1	-1557.654	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8864	0	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8865	1	-1557.646	-1625.087	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8866	0	-1575.543	-1626.701	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8867	1	-1557.858	-1625.3	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8868	0	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8869	1	-1559.187	-1626.629	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8870	0	-1574.582	-1625.739	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8871	1	-1557.809	-1625.251	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8872	0	-1575.6	-1626.757	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8873	1	-1558.141	-1625.583	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8874	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8875	1	-1557.714	-1625.156	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8876	0	-1573.92	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8877	1	-1558.463	-1625.905	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8878	0	-1574.084	-1625.242	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8879	1	-1561.262	-1628.704	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8880	0	-1573.926	-1625.084	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8881	1	-1558.062	-1625.504	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8882	0	-1576.061	-1627.218	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8883	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8884	0	-1573.937	-1625.094	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8885	1	-1557.791	-1625.232	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8886	0	-1573.924	-1625.082	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8887	1	-1557.688	-1625.13	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8888	0	-1574.391	-1625.548	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8889	1	-1558.368	-1625.809	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8890	0	-1574.017	-1625.174	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8891	1	-1558.035	-1625.476	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8892	0	-1574.208	-1625.365	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8893	1	-1557.7	-1625.141	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8894	0	-1574.032	-1625.19	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8895	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8896	0	-1574.118	-1625.276	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8897	1	-1557.752	-1625.193	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8898	0	-1575.854	-1627.011	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8899	1	-1558.271	-1625.712	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8900	0	-1574.605	-1625.763	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8901	1	-1557.674	-1625.115	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8902	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8903	1	-1557.641	-1625.083	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8904	0	-1574.256	-1625.414	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8905	1	-1558.521	-1625.962	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8906	0	-1574.463	-1625.621	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8907	1	-1557.639	-1625.081	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8908	0	-1577.639	-1628.796	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8909	1	-1557.633	-1625.074	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8910	0	-1574.536	-1625.693	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8911	1	-1557.783	-1625.224	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8912	0	-1574.055	-1625.213	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8913	1	-1559.331	-1626.772	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8914	0	-1573.952	-1625.11	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8915	1	-1557.95	-1625.391	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8916	0	-1573.941	-1625.098	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8917	1	-1558.239	-1625.68	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8918	0	-1573.932	-1625.09	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8919	1	-1557.748	-1625.189	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8920	0	-1574.4	-1625.558	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8921	1	-1557.949	-1625.391	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8922	0	-1574.635	-1625.792	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8923	1	-1557.672	-1625.114	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8924	0	-1574.205	-1625.363	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8925	1	-1558.003	-1625.445	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8926	0	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8927	1	-1558.114	-1625.555	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8928	0	-1573.943	-1625.1	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8929	1	-1557.727	-1625.169	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8930	0	-1573.937	-1625.095	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8931	1	-1558.02	-1625.461	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8932	0	-1573.934	-1625.092	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8933	1	-1557.848	-1625.29	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8934	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8935	1	-1558.148	-1625.59	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8936	0	-1574.027	-1625.184	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8937	1	-1557.95	-1625.392	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8938	0	-1573.944	-1625.102	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8939	1	-1558.727	-1626.169	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8940	0	-1574.2	-1625.358	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8941	1	-1557.978	-1625.42	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8942	0	-1573.993	-1625.151	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8943	1	-1558.438	-1625.88	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8944	0	-1574.048	-1625.206	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8945	1	-1558.415	-1625.856	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8946	0	-1575.896	-1627.054	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8947	1	-1557.974	-1625.415	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8948	0	-1575.38	-1626.537	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8949	1	-1557.762	-1625.203	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8950	0	-1573.955	-1625.112	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8951	1	-1558.123	-1625.564	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8952	0	-1573.929	-1625.087	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8953	1	-1557.629	-1625.071	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8954	0	-1574.128	-1625.285	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
8955	1	-1557.669	-1625.11	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
