Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
0	0	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
1	1	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
16391	1	-1558.212	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16392	0	-1574.766	-1625.924	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16393	1	-1558.212	-1625.654	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16394	0	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16395	1	-1557.975	-1625.417	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16396	0	-1573.91	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16397	1	-1557.975	-1625.417	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16398	0	-1573.946	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16399	1	-1557.905	-1625.346	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16400	0	-1573.946	-1625.103	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16401	1	-1557.905	-1625.346	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16402	0	-1574.234	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16403	1	-1557.703	-1625.145	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16404	0	-1574.234	-1625.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16405	1	-1557.703	-1625.145	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16406	0	-1574.169	-1625.326	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16407	1	-1557.931	-1625.373	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16408	0	-1574.169	-1625.326	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16409	1	-1557.931	-1625.373	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16410	0	-1575.024	-1626.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16411	1	-1557.716	-1625.158	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16412	0	-1575.024	-1626.182	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16413	1	-1557.716	-1625.158	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16414	0	-1573.927	-1625.085	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16415	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16416	0	-1573.927	-1625.085	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16417	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16418	0	-1575.409	-1626.567	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16419	1	-1558.296	-1625.737	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16420	0	-1575.409	-1626.567	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16421	1	-1558.296	-1625.737	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16422	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16423	1	-1557.721	-1625.162	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16424	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16425	1	-1557.721	-1625.162	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16426	0	-1575.312	-1626.469	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16427	1	-1557.656	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16428	0	-1575.312	-1626.469	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16429	1	-1557.656	-1625.097	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16430	0	-1574.211	-1625.368	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16431	1	-1558.101	-1625.543	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16432	0	-1574.211	-1625.368	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16433	1	-1558.101	-1625.543	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16434	0	-1574.79	-1625.948	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16435	1	-1558.78	-1626.221	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16436	0	-1574.79	-1625.948	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16437	1	-1558.78	-1626.221	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16438	0	-1574.17	-1625.328	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16439	1	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16440	0	-1574.17	-1625.328	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16441	1	-1557.653	-1625.095	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16442	0	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16443	1	-1557.882	-1625.324	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16444	0	-1573.913	-1625.071	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16445	1	-1557.882	-1625.324	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16446	0	-1574.167	-1625.325	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16447	1	-1560.861	-1628.303	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16448	0	-1574.167	-1625.325	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16449	1	-1560.861	-1628.303	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16450	0	-1575.074	-1626.231	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16451	1	-1557.738	-1625.18	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16452	0	-1575.074	-1626.231	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16453	1	-1557.738	-1625.18	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16454	0	-1574.685	-1625.842	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16455	1	-1557.651	-1625.093	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16456	0	-1574.685	-1625.842	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16457	1	-1557.651	-1625.093	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16458	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16459	1	-1557.665	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16460	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16461	1	-1557.665	-1625.107	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16462	0	-1574.72	-1625.878	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16463	1	-1558.124	-1625.566	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16464	0	-1574.72	-1625.878	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16465	1	-1558.124	-1625.566	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16466	0	-1574.338	-1625.495	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16467	1	-1557.709	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16468	0	-1574.338	-1625.495	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16469	1	-1557.709	-1625.151	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16470	0	-1575.304	-1626.462	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16471	1	-1557.845	-1625.286	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16472	0	-1575.304	-1626.462	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16473	1	-1557.845	-1625.286	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16474	0	-1573.919	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16475	1	-1558.19	-1625.631	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16476	0	-1573.919	-1625.076	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16477	1	-1558.19	-1625.631	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16478	0	-1573.942	-1625.1	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16479	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16480	0	-1573.942	-1625.1	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16481	1	-1557.631	-1625.072	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16482	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16483	1	-1558.099	-1625.54	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16484	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16485	1	-1558.099	-1625.54	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16486	0	-1574.242	-1625.399	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16487	1	-1558.018	-1625.459	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16488	0	-1574.242	-1625.399	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16489	1	-1558.018	-1625.459	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16490	0	-1574.279	-1625.436	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16491	1	-1557.957	-1625.399	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16492	0	-1574.279	-1625.436	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16493	1	-1557.957	-1625.399	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16494	0	-1574.078	-1625.236	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16495	1	-1558.427	-1625.868	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16496	0	-1574.078	-1625.236	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16497	1	-1558.427	-1625.868	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16498	0	-1574.148	-1625.306	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16499	1	-1558.011	-1625.452	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16500	0	-1574.148	-1625.306	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16501	1	-1558.011	-1625.452	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16502	0	-1573.92	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16503	1	-1557.979	-1625.42	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16504	0	-1573.92	-1625.077	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16505	1	-1557.979	-1625.42	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16506	0	-1573.912	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16507	1	-1559.24	-1626.681	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16508	0	-1573.912	-1625.07	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16509	1	-1559.24	-1626.681	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16510	0	-1574.33	-1625.488	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16511	1	-1557.637	-1625.078	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16512	0	-1574.33	-1625.488	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16513	1	-1557.637	-1625.078	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16514	0	-1573.928	-1625.086	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16515	1	-1557.963	-1625.404	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16516	0	-1573.928	-1625.086	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16517	1	-1557.963	-1625.404	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16518	0	-1573.966	-1625.123	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16519	1	-1558.399	-1625.84	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16520	0	-1573.966	-1625.123	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16521	1	-1558.399	-1625.84	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16522	0	-1574.064	-1625.222	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16523	1	-1557.904	-1625.345	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16524	0	-1574.064	-1625.222	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16525	1	-1557.904	-1625.345	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16526	0	-1577.233	-1628.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16527	1	-1557.694	-1625.136	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16528	0	-1577.233	-1628.391	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16529	1	-1557.694	-1625.136	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16530	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16531	1	-1558.199	-1625.641	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16532	0	-1573.911	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16533	1	-1558.199	-1625.641	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16534	0	-1573.923	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16535	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16536	0	-1573.923	-1625.08	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16537	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16538	0	-1575.048	-1626.205	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16539	1	-1557.684	-1625.125	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16540	0	-1575.048	-1626.205	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16541	1	-1557.684	-1625.125	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16542	0	-1574.384	-1625.542	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16543	1	-1558.109	-1625.55	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16544	0	-1574.384	-1625.542	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16545	1	-1558.109	-1625.55	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16546	0	-1574.068	-1625.226	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16547	1	-1559.643	-1627.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16548	0	-1574.068	-1625.226	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16549	1	-1559.643	-1627.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16550	0	-1574.22	-1625.377	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16551	1	-1557.829	-1625.27	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16552	0	-1574.22	-1625.377	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16553	1	-1557.829	-1625.27	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16554	0	-1574.476	-1625.633	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16555	1	-1558.006	-1625.448	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16556	0	-1574.476	-1625.633	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16557	1	-1558.006	-1625.448	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16558	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16559	1	-1557.644	-1625.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16560	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16561	1	-1557.644	-1625.085	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16562	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16563	1	-1557.909	-1625.35	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16564	0	-1573.909	-1625.067	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16565	1	-1557.909	-1625.35	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16566	0	-1576.867	-1628.025	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16567	1	-1558.352	-1625.794	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16568	0	-1576.867	-1628.025	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16569	1	-1558.352	-1625.794	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16570	0	-1575.352	-1626.509	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16571	1	-1557.859	-1625.3	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16572	0	-1575.352	-1626.509	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16573	1	-1557.859	-1625.3	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16574	0	-1575.888	-1627.046	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16575	1	-1558.524	-1625.966	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16576	0	-1575.888	-1627.046	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16577	1	-1558.524	-1625.966	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16578	0	-1574.067	-1625.225	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16579	1	-1559.606	-1627.047	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16580	0	-1574.067	-1625.225	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16581	1	-1559.606	-1627.047	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16582	0	-1574.973	-1626.13	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16583	1	-1557.745	-1625.186	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16584	0	-1574.973	-1626.13	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16585	1	-1557.745	-1625.186	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16586	0	-1573.947	-1625.105	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16587	1	-1557.703	-1625.145	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16588	0	-1573.947	-1625.105	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16589	1	-1557.703	-1625.145	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16590	0	-1574.315	-1625.473	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16591	1	-1557.864	-1625.306	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16592	0	-1574.315	-1625.473	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16593	1	-1557.864	-1625.306	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16594	0	-1574.44	-1625.598	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16595	1	-1557.689	-1625.13	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16596	0	-1574.44	-1625.598	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16597	1	-1557.689	-1625.13	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16598	0	-1574.063	-1625.221	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16599	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16600	0	-1574.063	-1625.221	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16601	1	-1557.628	-1625.069	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16602	0	-1574.25	-1625.408	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16603	1	-1557.802	-1625.244	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16604	0	-1574.25	-1625.408	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16605	1	-1557.802	-1625.244	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16606	0	-1574.65	-1625.807	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16607	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16608	0	-1574.65	-1625.807	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16609	1	-1557.626	-1625.067	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16610	0	-1573.985	-1625.142	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16611	1	-1558.588	-1626.029	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16612	0	-1573.985	-1625.142	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16613	1	-1558.588	-1626.029	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16614	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16615	1	-1557.693	-1625.134	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16616	0	-1573.91	-1625.068	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16617	1	-1557.693	-1625.134	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16618	0	-1573.928	-1625.086	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16619	1	-1558.133	-1625.574	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16620	0	-1573.928	-1625.086	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16621	1	-1558.133	-1625.574	67.44141	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
16622	0	-1574.263	-1625.421	51.15772	65.0917	130.183	195.275	260.367	325.458	390.55	455.642	520.733	585.825
