"","tree","spcd","spgrpcd","plot","subp","condid","unitcd","ht","htcd","actualht","totage","dia","bhage","countycd"
"40119",14,746,37,20241,3,1,2,40,1,40,NA,6.1,NA,87
"40120",15,746,37,20241,3,1,2,58,1,58,NA,7.7,NA,87
"40121",16,701,43,20241,3,1,2,32,1,32,NA,5.2,NA,87
"40122",5,746,37,20241,4,1,2,NA,NA,NA,NA,NA,NA,87
"40123",7,746,37,20241,4,1,2,54,1,54,NA,4.6,NA,87
"40124",8,746,37,20241,4,1,2,40,1,29,NA,3.3,NA,87
"40125",9,746,37,20241,4,1,2,65,1,65,NA,5.5,NA,87
"40126",11,746,37,20241,4,1,2,65,1,65,NA,7.1,NA,87
"40127",12,746,37,20241,4,1,2,58,1,58,NA,5.9,NA,87
"40128",13,544,36,20241,4,1,2,25,1,25,NA,2.8,NA,87
"40129",18,544,36,20241,4,1,2,58,1,58,NA,8.7,NA,87
"40130",19,746,37,20241,4,1,2,66,1,66,NA,7.7,NA,87
"40131",20,951,38,20241,4,1,2,54,1,54,NA,5.9,NA,87
"40132",21,746,37,20241,4,1,2,66,1,66,NA,6.8,NA,87
"40133",22,746,37,20241,4,1,2,58,1,58,NA,6.8,NA,87
"40134",23,544,36,20241,4,1,2,53,1,53,NA,5.7,NA,87
"40135",24,746,37,20241,4,1,2,65,1,65,NA,6.4,NA,87
"40136",25,746,37,20241,4,1,2,65,1,65,NA,6.5,NA,87
