Family,Genus,Species Name,Authority,*Taxonomic Notes,Country Distribution,Endemic,State Distribution,IUCN Red List Assessment,IUCN Red List Assessment Year,NatureServe Grank,NatureServe Grank Year,Federal Listing Status,Federal Listing Year,Ex-situ Collections
Staphyleaceae,Staphylea,Staphylea bolanderi,A.Gray,,United States,Yes,CA,Least Concern,2020,G4,2000,Not listed,Not listed,21
Staphyleaceae,Staphylea,Staphylea trifolia,L.,,"Canada, United States",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, MI, MN, MO, MS, NC, NE, NH, NJ, NY, OH, OK, PA, SC, TN, VA, VT, WI, WV",Least Concern,2018,G5,2016,Not listed,Not listed,138
Cactaceae,Stenocereus,Stenocereus thurberi,(Engelm.) Buxb.,,"United States, Mexico",No,AZ,Least Concern,2017,G5,1989,Not listed,Not listed,63
Theaceae,Stewartia,Stewartia malacodendron,L.,,United States,Yes,"AL, AR, FL, GA, LA, MS, NC, SC, TN, TX, VA",Least Concern,2015,G4,1996,Not listed,Not listed,52
Theaceae,Stewartia,Stewartia ovata,(Cav.) Weath.,,United States,Yes,"AL, FL, GA, KY, MS, NC, SC, TN, VA",Least Concern,2015,G4,1988,Not listed,Not listed,40
Styracaceae,Styrax,Styrax americanus,Lam.,,United States,Yes,"AL, AR, DC, FL, GA, IL, IN, KY, LA, MO, MS, NC, NJ, OK, SC, TN, TX, VA",Least Concern,2020,G5,1985,Not listed,Not listed,72
Styracaceae,Styrax,Styrax grandifolius,Aiton,,United States,Yes,"AL, AR, FL, GA, IL, IN, KY, LA, MS, NC, OH(SX), SC, TN, TX, VA",Least Concern,2020,G5,1985,Not listed,Not listed,15
Styracaceae,Styrax,Styrax platanifolius,Engelm. ex Torr.,,"Mexico, United States",No,TX,Near Threatened,2021,G3,2000,Not listed,Not listed,7
Surianaceae,Suriana,Suriana maritima,L.,,"Wallis and Futuna, Virgin Islands, U.S., Martinique, Marshall Islands, Mauritius, Mexico, Montserrat, Mozambique, New Caledonia, Nicaragua, Pakistan, Panama, Philippines, Puerto Rico, Madagascar, Samoa, Seychelles, Sri Lanka, Taiwan, Province of China, Tanzania, United Republic of, Timor-Leste, Turks and Caicos Islands, United States, Venezuela, Bolivarian Republic of, Virgin Islands, British, Pitcairn, Viet Nam, Cook Islands, Kiribati, Saint Vincent and the Grenadines, American Samoa, Anguilla, Antigua and Barbuda, Australia, Barbados, Belize, Brazil, Cayman Islands, China, Colombia, Costa Rica, Grenada, Kenya, Jamaica, India, Honduras, Cocos (Keeling) Islands, Guadeloupe, Cuba, French Polynesia, French Guiana, Fiji, Dominican Republic, Dominica, Haiti",No,FL,Least Concern,2018,G4,1988,Not listed,Not listed,15
Meliaceae,Swietenia,Swietenia mahagoni,(L.) Jacq.,,"Jamaica, Cuba, United States, Turks and Caicos Islands, Bahamas, Dominican Republic, Haiti, Cayman Islands",No,FL,Near Threatened,2020,G3,2020,Not listed,Not listed,68
Symplocaceae,Symplocos,Symplocos tinctoria,(L.) L'Hér.,,United States,Yes,"AL, AR, DE, FL, GA, LA, MD, MS, NC, NJ, OK, SC, TN, TX, VA",Least Concern,2020,G5,1985,Not listed,Not listed,9
Cupressaceae,Taxodium,Taxodium distichum,(L.) Rich.,,United States,Yes,"AL, AR, DE, FL, GA, IL, IN, KY, LA, MD, MO, MS, NC, NJ, NY, OK, PA, SC, TN, TX, VA",Least Concern,2013,G5,1983,Not listed,Not listed,290
Taxaceae,Taxus,Taxus brevifolia,Nutt.,,"Canada, United States",No,"AK, CA, ID, MT, NV, OR, WA",Near Threatened,2013,G5,2016,Not listed,Not listed,63
Taxaceae,Taxus,Taxus canadensis,Marshall,,"United States, Canada",No,"CT, IA, IL, IN, KY, MA, MD, ME, MI, MN, NC, NH, NJ, NY, OH, PA, RI, TN, VA, VT, WI, WV",Least Concern,2013,G5,2016,Not listed,Not listed,77
Taxaceae,Taxus,Taxus floridana,Nutt. ex Chapman,,United States,Yes,FL,Critically Endangered,2011,G2,1997,Not listed,Not listed,24
Bignoniaceae,Tecoma,Tecoma stans,(L.) Juss. ex Kunth,,"Venezuela, Bolivarian Republic of, Saint Kitts and Nevis, Martinique, Mexico, Montserrat, Nicaragua, Jamaica, Peru, Saint Bathélemy, Saint Lucia, Saint Martin, Saint Vincent and the Grenadines, Trinidad and Tobago, United States, Honduras, Virgin Islands, British, Virgin Islands, U.S., Panama, Turks and Caicos Islands, Bahamas, Haiti, Argentina, Barbados, Bolivia, Plurinational State of, Bonaire, Sint Eustatius and Saba, Cayman Islands, Colombia, Costa Rica, Cuba, Puerto Rico, Dominica, Anguilla, Dominican Republic, Ecuador, El Salvador, Grenada, Antigua and Barbuda, Guadeloupe, Guatemala, Curaçao",No,"AZ, FL, HI, NM, TX",Least Concern,2019,G5,1993,Not listed,Not listed,118
Melastomataceae,Tetrazygia,Tetrazygia bicolor,(Mill.) Cogn.,,"Dominican Republic, Haiti, Bahamas, United States, Cuba",No,"FL, HI",Least Concern,2019,G4,1996,Not listed,Not listed,5
Arecaceae,Thrinax,Thrinax radiata,Lodd. ex Schult. & Schult.f.,,"Dominican Republic, United States, Nicaragua, Mexico, Haiti, Cuba, Cayman Islands, Belize, Bahamas, Honduras",No,FL,Least Concern,2021,G4,1988,Not listed,Not listed,64
Cupressaceae,Thuja,Thuja occidentalis,L.,,"Canada, United States",No,"CT, IA, IL, IN, KY, MA, MD, ME, MI, MN, NC, NH, NJ, NY, OH, RI, SC, TN, VA, VT, WI, WV",Least Concern,2013,G5,2016,Not listed,Not listed,235
Cupressaceae,Thuja,Thuja plicata,Donn ex D.Don,,"Canada, United States",No,"AK, CA, ID, MT, OR, WA",Least Concern,2013,G5,2016,Not listed,Not listed,204
Malvaceae,Tilia,Tilia americana,L.,,"United States, Canada",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, ND, NE, NH, NJ, NY, OH, OK, PA, RI, SC, SD, TN, TX, VA, VT, WI, WV",Least Concern,2017,G5,2016,Not listed,Not listed,182
Taxaceae,Torreya,Torreya californica,Torr.,,United States,Yes,CA,Vulnerable,2013,G4,2020,Not listed,Not listed,79
Taxaceae,Torreya,Torreya taxifolia,Arn.,,United States,Yes,"FL, GA, NC",Critically Endangered,2011,G1,2009,Endangered,1984,70
Anacardiaceae,Toxicodendron,Toxicodendron vernix,(L.) Kuntze,,"Canada, United States",No,"AL, CT, DC, DE, FL, GA, IL, IN, KY, LA, MA, MD, ME, MI, MN, MS, NC, NH, NJ, NY, OH, PA, RI, SC, TN, TX, VA, VT, WI, WV",Least Concern,2016,G5,2016,Not listed,Not listed,13
Ulmaceae,Trema,Trema lamarckiana,(Roem. & Schult.) Blume,,"Saint Kitts and Nevis, United States, Saint Lucia, Puerto Rico, Montserrat, Martinique, Jamaica, Bahamas, Guadeloupe, Dominican Republic, Dominica, Cuba, Cayman Islands, Bonaire, Sint Eustatius and Saba, Saint Vincent and the Grenadines, Haiti",No,FL,Least Concern,2018,G5,1994,Not listed,Not listed,1
Ulmaceae,Trema,Trema micrantha,(L.) Blume,,"Panama, Nicaragua, Mexico, Martinique, Paraguay, Honduras, Venezuela, Bolivarian Republic of, Jamaica, Peru, Puerto Rico, Saint Vincent and the Grenadines, United States, Virgin Islands, British, Virgin Islands, U.S., Saint Lucia, Haiti, Trinidad and Tobago, Guyana, Argentina, Belize, Bolivia, Plurinational State of, Brazil, Suriname, Colombia, Antigua and Barbuda, Costa Rica, Guatemala, Dominica, Dominican Republic, Ecuador, El Salvador, French Guiana, Guadeloupe, Cuba, Bonaire, Sint Eustatius and Saba",No,FL,Least Concern,2019,G5,1994,Not listed,Not listed,14
Petiveriaceae,Trichostigma,Trichostigma octandrum,(L.) H.Walter,,"Peru, Paraguay, Panama, Nicaragua, Montserrat, Mexico, Jamaica, Puerto Rico, Martinique, Saint Bathélemy, Saint Lucia, Saint Martin, Saint Vincent and the Grenadines, Trinidad and Tobago, United States, Venezuela, Bolivarian Republic of, Haiti, Virgin Islands, U.S., Guyana, Virgin Islands, British, Barbados, Antigua and Barbuda, Honduras, Bahamas, Belize, Bolivia, Plurinational State of, Bonaire, Sint Eustatius and Saba, Brazil, Cayman Islands, Colombia, Costa Rica, Guadeloupe, Cuba, Guatemala, Grenada, French Guiana, El Salvador, Ecuador, Dominican Republic, Dominica",No,FL,Least Concern,2020,G4,1991,Not listed,Not listed,4
Malvaceae,Triumfetta,Triumfetta semitriloba,Jacq.,,"Jamaica, Taiwan, Province of China, Puerto Rico, Virgin Islands, U.S., Montserrat, Honduras, Panama, Peru, Martinique, Saint Bathélemy, Saint Lucia, Saint Martin, Virgin Islands, British, Suriname, Trinidad and Tobago, United States, Venezuela, Bolivarian Republic of, Mexico, Saint Vincent and the Grenadines, Bolivia, Plurinational State of, Haiti, Nicaragua, Antigua and Barbuda, Argentina, Bahamas, Belize, Bonaire, Sint Eustatius and Saba, Brazil, Cayman Islands, Guadeloupe, Guyana, Barbados, Guatemala, Colombia, Ecuador, Dominican Republic, Dominica, Cuba, Costa Rica",No,"FL, GA, HI",Least Concern,2021,G5,1993,Not listed,Not listed,3
Asteraceae,Trixis,Trixis inula,Crantz,,"Jamaica, Aruba, United States, Saint Vincent and the Grenadines, Panama, Nicaragua, Mexico, Venezuela, Bolivarian Republic of, Honduras, Haiti, Guatemala, El Salvador, Dominican Republic, Cuba, Belize, Costa Rica",No,TX,Least Concern,2019,G5,1992,Not listed,Not listed,5
Pinaceae,Tsuga,Tsuga canadensis,(L.) Carrière,,"Canada, United States",No,"AL, CT, DC, DE, GA, IN, KY, MA, MD, ME, MI, MN, NC, NH, NJ, NY, OH, PA, RI, SC, TN, VA, VT, WI, WV",Near Threatened,2013,G4,2021,Not listed,Not listed,235
Pinaceae,Tsuga,Tsuga caroliniana,Engelm.,,United States,Yes,"GA, NC, SC, TN, VA",Near Threatened,2013,G2,2018,Not listed,Not listed,80
Pinaceae,Tsuga,Tsuga heterophylla,(Raf.) Sarg.,,"Canada, United States",No,"AK, CA, ID, MT, OR, WA",Least Concern,2013,G5,2016,Not listed,Not listed,109
Pinaceae,Tsuga,Tsuga mertensiana,(Bong.) Carrière,,"United States, Canada",No,"AK, CA, ID, MT, NV, OR, WA",Least Concern,2013,G5,2016,Not listed,Not listed,70
Ulmaceae,Ulmus,Ulmus alata,Michx.,,United States,Yes,"AL, AR, FL, GA, IL, IN, KS, KY, LA, MD, MO, MS, NC, OK, SC, TN, TX, VA",Least Concern,2020,G5,1985,Not listed,Not listed,35
Ulmaceae,Ulmus,Ulmus americana,L.,,"Canada, United States",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NY, OH, OK, PA, RI, SC, SD, TN, TX, VA, VT, WI, WV, WY",Endangered,2020,G4,2019,Not listed,Not listed,137
Ulmaceae,Ulmus,Ulmus crassifolia,Nutt.,,"Mexico, United States",No,"AR, FL, LA, MO, MS, OK, TN, TX",Least Concern,2017,G5,1991,Not listed,Not listed,27
Ulmaceae,Ulmus,Ulmus rubra,Muhl.,,"Canada, United States",No,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, ND, NE, NH, NJ, NY, OH, OK, PA, RI, SC, SD, TN, TX, VA, VT, WI, WV",Least Concern,2018,G5,2015,Not listed,Not listed,67
Ulmaceae,Ulmus,Ulmus serotina,Sarg.,,United States,Yes,"AL, AR, GA, IL, KY, MO, MS, NC, OK, TN",Least Concern,2020,G4,1997,Not listed,Not listed,14
Ulmaceae,Ulmus,Ulmus thomasii,Sarg.,,"Canada, United States",No,"AR, CT, IA, IL, IN, KS, KY, MA, MI, MN, MO, ND, NE, NJ(SX), NY, OH, PA, SD, TN, VT, WI, WV",Least Concern,2018,G5,1986,Not listed,Not listed,26
Lauraceae,Umbellularia,Umbellularia californica,(Hook. & Arn.) Nutt.,,"Mexico, United States",No,"CA, OR",Least Concern,2018,G5,1988,Not listed,Not listed,93
Sapindaceae,Ungnadia,Ungnadia speciosa,Endl.,,"Mexico, United States",No,"NM, TX",Least Concern,2021,G4,1992,Not listed,Not listed,48
Ericaceae,Vaccinium,Vaccinium arboreum,Marshall,,United States,Yes,"AL, AR, FL, GA, IL, IN, KS, KY, LA, MO, MS, NC, OK, SC, TN, TX, VA",Least Concern,2020,G5,1984,Not listed,Not listed,40
Fabaceae,Vachellia,Vachellia choriophylla,(Benth.) Seigler & Ebinger,,"United States, Bahamas, Cuba",No,FL,Data Deficient,2021,G4,1995,Not listed,Not listed,1
Fabaceae,Vachellia,Vachellia constricta,(Benth.) Seigler & Ebinger,,"Mexico, United States",No,"AZ, MD, NM, TX, VA",Least Concern,2020,G5,1989,Not listed,Not listed,6
Fabaceae,Vachellia,Vachellia farnesiana,(L.) Wight & Arn.,,"Puerto Rico, Virgin Islands, British, Martinique, Jamaica, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Virgin Islands, U.S., Costa Rica, Saint Bathélemy, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Suriname, Trinidad and Tobago, Turks and Caicos Islands, United States, Venezuela, Bolivarian Republic of, Honduras, Uruguay, Argentina, Haiti, Dominica, Antigua and Barbuda, Bahamas, Barbados, Belize, Bolivia, Plurinational State of, Bonaire, Sint Eustatius and Saba, Brazil, Cayman Islands, Guadeloupe, Anguilla, Colombia, Guyana, Guatemala, Grenada, French Guiana, El Salvador, Ecuador, Dominican Republic, Cuba",No,"AL, AZ, AZ, CA, FL, GA, GA, HI, MS, NM, TX",Least Concern,2020,G5,1994,Not listed,Not listed,17
Fabaceae,Vachellia,Vachellia macracantha,(Humb. & Bonpl. ex Willd.) Seigler & Ebinger,,"Jamaica, Virgin Islands, British, Saint Lucia, Mexico, Paraguay, Peru, Puerto Rico, Martinique, Saint Martin, Saint Vincent and the Grenadines, Trinidad and Tobago, Turks and Caicos Islands, Venezuela, Bolivarian Republic of, Virgin Islands, U.S., Honduras, Dominican Republic, United States, Barbados, Anguilla, Antigua and Barbuda, French Guiana, Bahamas, Haiti, Bolivia, Plurinational State of, Bonaire, Sint Eustatius and Saba, Chile, Cuba, Ecuador, Grenada, Guadeloupe, Guyana, Colombia, Argentina",No,"FL, GA",Least Concern,2020,G5,1991,Not listed,Not listed,2
Fabaceae,Vachellia,Vachellia rigidula,(Benth.) Seigler & Ebinger,,"Mexico, United States",No,TX,Least Concern,2019,G5,1989,Not listed,Not listed,4
Fabaceae,Vachellia,Vachellia tortuosa,(L.) Seigler & Ebinger,,"Virgin Islands, U.S., Jamaica, Martinique, Montserrat, Peru, Saint Bathélemy, United States, Virgin Islands, British, Haiti, Puerto Rico, Venezuela, Bolivarian Republic of, Ecuador, Dominican Republic, Curaçao, Cuba, Turks and Caicos Islands, Colombia, Guadeloupe, Bonaire, Sint Eustatius and Saba, Barbados, Bahamas, Aruba, Antigua and Barbuda",No,FL,Least Concern,2021,G4,1994,Not listed,Not listed,2
Apocynaceae,Vallesia,Vallesia antillana,Woodson,,"Bahamas, United States, Mexico, Jamaica, Cuba, Dominican Republic",No,FL,Least Concern (ESTIMATED),ESTIMATED ASSESSMENT,G4,1993,Not listed,Not listed,5
Boraginaceae,Cordia,Varronia bahamensis,(Urb.) Millsp.,,"Bahamas, United States",No,FL,Least Concern,2014,GNR,,Not listed,Not listed,Not on PlantSearch
Rosaceae,Vauquelinia,Vauquelinia californica,(Torr.) Sarg.,,"Mexico, United States",No,"AZ, NM",Least Concern,2020,G4,1991,Not listed,Not listed,19
Rosaceae,Vauquelinia,Vauquelinia corymbosa,Corrêa ex Humb. & Bonpl.,,"Mexico, United States",No,TX,Least Concern,2020,G4,1995,Not listed,Not listed,3
Caprifoliaceae,Viburnum,Viburnum alabamense,(McAtee) Sorrie,,United States,Yes,"AL, KY, TN",Endangered,2021,GNR,,Not listed,Not listed,1
Caprifoliaceae,Viburnum,Viburnum lentago,L.,,"Canada, United States",No,"CO, CT, DC, DE, GA, IA, IL, IN, MA, MD, ME, MI, MN, MO, MT, NC, ND, NE, NH, NJ, NY, OH, PA, RI, SD, VA, VT, WI, WV, WY",Least Concern,2018,G5,2018,Not listed,Not listed,158
Viburnaceae,Viburnum,Viburnum obovatum,Walter,,United States,Yes,"AL, FL, GA, SC",Not Evaluated,,G5,1988,Not listed,Not listed,31
Caprifoliaceae,Viburnum,Viburnum prunifolium,L.,,United States,Yes,"AL, AR, CT, DC, DE, FL, GA, IA, IL, IN, KS, KY, LA, MD, MI, MO, MS, NC, NJ, NY, OH, OK, PA, SC, TN, TX, VA, WI, WV",Least Concern,2020,G5,1983,Not listed,Not listed,149
Caprifoliaceae,Viburnum,Viburnum rufidulum,Raf.,,"Mexico, United States",No,"AL, AR, FL, GA, IL, IN, KS, KY, LA, MO, MS, NC, OH, OK, SC, TN, TX, VA, WV",Least Concern,2019,G5,1988,Not listed,Not listed,72
Arecaceae,Washingtonia,Washingtonia filifera,(L. Linden) H. Wendl.,,"Mexico, United States",No,"AZ, CA, FL, NV",Least Concern,2021,G4,1999,Not listed,Not listed,152
Olacaceae,Ximenia,Ximenia americana,L.,,"Marshall Islands, Palau, Northern Mariana Islands, Nigeria, Niger, Nicaragua, New Caledonia, Namibia, Myanmar, Mozambique, Micronesia, Federated States of, Mexico, Indonesia, Zambia, Mali, Malaysia, Malawi, Liberia, Kenya, Tonga, Jamaica, Panama, Martinique, Sudan, Guatemala, India, Virgin Islands, U.S., Venezuela, Bolivarian Republic of, United States, Uganda, Tuvalu, Turks and Caicos Islands, Trinidad and Tobago, Togo, Thailand, Suriname, Peru, Sri Lanka, Solomon Islands, Sierra Leone, Senegal, Sao Tomé and Principe, Samoa, Saint Vincent and the Grenadines, Saint Lucia, Puerto Rico, Philippines, Tanzania, United Republic of, Benin, Christmas Island, China, Chad, Central African Republic, Cayman Islands, Cape Verde, Burundi, Brazil, Botswana, Cocos (Keeling) Islands, Bolivia, Plurinational State of, Cameroon, Belize, Bangladesh, Bahamas, Australia, Argentina, Anguilla, Angola, American Samoa, Guinea-Bissau, Honduras, Bonaire, Sint Eustatius and Saba, Ghana, Haiti, Guyana, Guinea, Burkina Faso, Guadeloupe, Colombia, Gambia, Gabon, French Polynesia, French Guiana, Fiji, Ethiopia, Djibouti, Guam, Equatorial Guinea, Costa Rica, Cuba, Dominica, Dominican Republic, Congo, Ecuador, El Salvador, Côte d'Ivoire",No,FL,Least Concern,2019,G5,1993,Not listed,Not listed,11
Salicaceae,Xylosma,Xylosma buxifolia,A.Gray,,"Virgin Islands, U.S., Bonaire, Sint Eustatius and Saba, Martinique, Virgin Islands, British, United States, Puerto Rico, Haiti, Guadeloupe, Cuba, Bahamas, Dominican Republic",No,FL,Least Concern,2020,G5,1993,Not listed,Not listed,Not on PlantSearch
Salicaceae,Xylosma,Xylosma flexuosa,(Kunth) Hemsl.,,"Panama, United States, Honduras, Nicaragua, Mexico, El Salvador, Curaçao, Costa Rica, Colombia, Belize, Venezuela, Bolivarian Republic of, Guatemala",No,TX,Least Concern,2019,G5,1993,Not listed,Not listed,4
Asparagaceae,Yucca,Yucca aloifolia,L.,,"Bermuda, Mexico, United States",No,"AL, FL, GA, LA, MS, NC, SC, VA",Data Deficient,2021,G5,1988,Not listed,Not listed,110
